Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
sauzen	werkwoord	2.0	392774	608237	van een saus voorzien	van saus voorzien	voorzien van saus	0.8624188899993896	0.8452081084251404	0.8537267446517944	0.8135740756988525	0.6111777424812317	0.9162610769271851
sauzen	werkwoord	3.0	392774	608261	voorzien van smaakstoffen of geurstoffen	aromatiseren	aroma's toevoegen aan iets	0.6679532527923584	0.6767542958259583	0.6723250150680542	0.5301827788352966	0.5844681262969971	0.7106186151504517
sauzen	werkwoord	4.0	392774	608238	uitgebreid versieren	opsmukken	iets opsmukken	0.7189390063285828	0.7519609928131104	0.735079288482666	0.5103175044059753	0.5440376400947571	0.7297046780586243
sauzen	werkwoord	5.0	392774	647143	hozen heel erg hard regenen	stortregenen	stormachtige neerslag die zich verspreidt over een gebied	0.6016569137573242	0.637556791305542	0.6190868616104126	0.6169189810752869	0.6327688694000244	0.46593767404556274
sauzen	werkwoord	6.0	392774	645486	klaarkomen op of over iets	neuken	iemand of iets met de neus slaan	0.6787850260734558	0.6766961216926575	0.6777389645576477	0.31872907280921936	0.4047160744667053	0.41817373037338257
S-bocht	substantief	1.0	416546	606376	bocht die de vorm van de letter S heeft	S-vormige bocht	bocht die een S-vorm heeft	0.8818325400352478	0.8559682369232178	0.8687078952789307	0.8850194811820984	0.7810715436935425	0.9619554281234741
Scandinaaf	substantief	1.0	136471	136472	schrijver of schrijfster van Scandinavische afkomst sporter van Scandinavische afkomst	iemand uit Scandinavië Scandinavische auteur Scandinavische sporter	iemand die behoort tot het Scandinavische volk	0.7365814447402954	0.6928309798240662	0.7140367031097412	0.5593597292900085	0.7424079775810242	0.6764747500419617
Scandinaaf	substantief	1.1	136471	547121	schrijver of schrijfster van Scandinavische afkomst	Scandinavische auteur	auteur die behoort tot het Scandinavische volk	0.7803676724433899	0.7265572547912598	0.7525017261505127	0.5822903513908386	0.7094429731369019	0.9288278818130493
Scandinaaf	substantief	1.2	136471	547122	iemand die als sporter een van de Scandinavische landen vertegenwoordigt	Scandinavische sporter	iemand die behoort tot het Scandinavische volk	0.8429793119430542	0.7440652847290039	0.7904398441314697	0.7072319984436035	0.6850404739379883	0.8475234508514404
schaakvereniging	substantief	1.0	136575	136576	sportvereniging waar de schaaksport beoefend wordt	schaakclub	vereniging waar de schaaksport beoefend wordt	0.9661104679107666	0.9395842552185059	0.9526627659797668	0.9367853999137878	0.7550353407859802	0.9489005208015442
schaamlapje	substantief	1.0	136625	136626	lapje dat wordt gedragen als enig kledingstuk en dat alleen de schaamdelen bedekt	lapje voor de schaamdelen	lapje dat dient om de schaamdelen te beschermen	0.8204361200332642	0.753523588180542	0.7855575084686279	0.6648184657096863	0.7835310101509094	0.9530351161956787
schaamlapje	substantief	2.0	136625	136627	aantrekkelijk lijkend begrip dat wordt gebruikt om onaangename feiten die erachter schuilen te verdoezelen	verdoezeling	verdoezeling waarmee iemand zich schaamt	0.7597943544387817	0.6747945547103882	0.714776337146759	0.41340842843055725	0.5964628458023071	0.48683854937553406
schaamlapje	substantief	3.0	136625	136628	gunstige verwezenlijking van gering belang die men kan inroepen om een afkeurenswaardige toestand of falende prestaties toch nog goed te praten	te klein excuus	excuus waarmee iemand zich schaamt	0.6842853426933289	0.6330420970916748	0.6576670408248901	0.3710465431213379	0.438652366399765	0.28770411014556885
schaamlapje	substantief	4.0	136625	136629	iemand wiens bestaan of activiteit alleen maar dient als rechtvaardiging van een anders verwerpelijke toestand	iemand die dient ter rechtvaardiging	iemand die dient ter rechtvaardiging van iets	0.8572661876678467	0.7343886494636536	0.7910842895507812	0.58447265625	0.5706064701080322	0.8144577145576477
Schaarbeekse	substantief	1.0	531193	545186	vrouw die afkomstig is uit Schaarbeek	vrouw uit Schaarbeek	vrouw die afkomstig is uit Schaarbeek	1.0000001192092896	1.0000001192092896	1.0000001192092896	0.9798539876937866	0.7634907960891724	0.9555947780609131
schaats	substantief	1.0	136682	136683	voorwerp dat om de voet wordt gedragen waarmee iemand zich over het ijs voortbeweegt, tegenwoordig meestal in de vorm van een schoen waaronder een langwerpig, geslepen ijzer vastzit prijs die wordt uitgereikt bij de Duitse wereldbekerwedstrijd schaatsen aan de schaatser of schaatsster die het beste klassement rijdt over twee 500 en twee 1000 meters	voorwerp om mee over het ijs te bewegen	voorwerp om mee over het ijs te bewegen, bijvoorbeeld een schaats	0.7986093163490295	0.6583988666534424	0.7217577695846558	0.45318591594696045	0.7627702951431274	0.23022326827049255
schaduwonderwijs	substantief	1.0	936567	936568	vorm van onderwijs buiten het reguliere onderwijs om, waar leerlingen meestal tegen betaling gebruik van kunnen maken	niet-regulier onderwijs	niet-regulier onderwijs dat wordt georganiseerd door een instelling die zich onderscheidt van het reguliere onderwijs	0.7501834630966187	0.7257634997367859	0.7377715110778809	0.7697944045066833	0.6538455486297607	0.7674282193183899
schakelklas	substantief	1.0	136883	136884	klas waarin leerlingen met leermoeilijkheden of een leerachterstand extra en/of speciaal onderwijs krijgen om deze achterstand in te lopen	klas voor leerlingen met leermoeilijkheden	klas die speciaal is ingericht voor leerlingen met leermoeilijkheden	0.7907997369766235	0.7209693193435669	0.7542717456817627	0.7104584574699402	0.7230669260025024	0.9188550710678101
schakelklas	substantief	2.0	136883	364925	klas waarin specifiek wordt voorbereid op een bepaalde vervolgopleiding	klas met een schakelfunctie	klas met een schakelfunctie, waarbij de leerlingen een bepaalde richting kunnen bewandelen en vervolgens een andere richting kunnen kiezen	0.6779301166534424	0.667280912399292	0.672563374042511	0.5355563759803772	0.6389554142951965	0.7066594958305359
scharrelkip	substantief	1.0	137021	137022	kip die vrij rondloopt, meestal in een ruime scharrelstal of in een stal met een vrije uitloop	kip die vrij rondloopt vlees van een scharrelkip	kip die vrij rondloopt vlees van een scharrelkip	0.8313025236129761	0.7925227880477905	0.8114495873451233	0.4860977828502655	0.5008869171142578	0.5603448748588562
scharrelkip	substantief	1.1	137021	304255	panklare, voor consumptie geschikte kip die bij leven vrij rondscharrelde	vlees van een scharrelkip	vlees van een scharrelkip	0.6541972756385803	0.6340510845184326	0.6439666748046875	0.42798328399658203	0.5737448930740356	0.729874849319458
scheef huisje	substantief	1.0	964714	964715	laatstekanswoning, doorgaans een containerwoning, voor mensen die in een andere woonomgeving voor te veel overlast zorgen of die niet kunnen aarden in een gewone woonwijk	woning voor overlastbezorgers	woning die bestemd is voor overlastbezorgers	0.7135686874389648	0.6539833545684814	0.6824779510498047	0.5021564364433289	0.4623658359050751	0.7780978083610535
scheefhuur	substantief	1.0	328573	328577	het huren van een huis, met name een sociale huurwoning, waarvan de huur te laag is in verhouding tot het inkomen	het scheefhuren	het huren van een schip door iemand anders	0.8353350758552551	0.694298505783081	0.758314847946167	0.4229758381843567	0.5396340489387512	0.22887267172336578
scheefwonen	werkwoord	1.0	137119	137120	ook wel: wonen in een huis waarvan de huur te hoog is in verhouding tot het inkomen van de huurder, waardoor te veel aan huursubsidie uitgekeerd moet worden	wonen tegen een in verhouding te lage huur	woonen tegen een in verhouding te lage huur	0.7462852001190186	0.6690284013748169	0.7055482268333435	0.6011086702346802	0.4785882830619812	0.738648533821106
scheepsmotor	substantief	1.0	137180	137181	motor die ontworpen is voor de aandrijving van een schip	motor van een schip	motor die een schip aandrijft	0.8289723992347717	0.7784079313278198	0.8028948307037354	0.7926070690155029	0.710448145866394	0.9513479471206665
schellen	werkwoord	1.0	137316	137317	de schel laten klinken als signaal	de schel laten klinken	de schel laten klinken	0.9099014401435852	0.838645339012146	0.8728214502334595	0.8504356145858765	0.6301959753036499	0.9057652950286865
schelpdiervisserij	substantief	1.0	137333	137334	tak van de visserij die zich toelegt op het vangen van schelpdieren	het vissen op schelpdieren	het vissen op schelpdieren, voornamelijk op zee	0.7898166179656982	0.7380599975585938	0.7630617022514343	0.7021164298057556	0.7026417255401611	0.8905084133148193
schemeruur	substantief	1.0	392832	568235	uur of, of algemener ook, tijd waarin bij het aanbreken van de dag vóór zonsopgang of 's avonds na zonsondergang nog een flauw, zwak licht schijnt	uur of tijd waarin het schemert	uur of tijd waarin het schemert	0.7644286155700684	0.5985484719276428	0.671394407749176	0.5479806065559387	0.6708711981773376	0.7070690989494324
schermafdruk	substantief	1.0	368874	368943	afbeelding van wat er op een bepaald moment zichtbaar is op een beeldscherm van een computer of een gedeelte daarvan, vaak bedoeld om uit te leggen hoe een computerprogramma of een website werkt of om een foutmelding door te geven	screenshot	afdruk van een scherm, bijvoorbeeld van een computerscherm	0.7882934212684631	0.6712360382080078	0.725070595741272	0.5107772946357727	0.667239785194397	0.8316589593887329
scherts	substantief	1.0	137552	137553	goedbedoelde, speelse spot schertsende toon kunstzinnige of andere uiting die als grap is bedoeld	het gekscheren grap	het scherts maken van iemand of iets	0.708311140537262	0.6636422872543335	0.6852495074272156	0.5264894366264343	0.6516501307487488	0.5264586806297302
scherts	substantief	1.2	137552	933626	kunstzinnige of andere uiting die als grap is bedoeld	grap	iets wat schertsend is	0.7190331816673279	0.67235267162323	0.694909930229187	0.4204166531562805	0.4498105049133301	0.6773952841758728
Schiedamse	substantief	1.0	322076	545208	vrouw die afkomstig is uit Schiedam	vrouw uit Schiedam	vrouw die afkomstig is uit Schiedam	0.9999997615814209	0.9999997615814209	0.9999997615814209	0.9817447066307068	0.7759668827056885	0.955978274345398
schijt-	overige	1.0	932112	932114	als eerste deel in tal van samenstellingen ook gebruikt als voorvoegsel, om aan te geven dat wie of wat in het tweede deel van de samenstelling genoemd is geen enkele kwaliteit heeft: zeer slecht	zeer slecht	zeer slecht	0.8207776546478271	0.5702304840087891	0.6729398965835571	0.4031892716884613	0.6107252836227417	0.6032337546348572
schijt-	overige	2.0	932112	932115	als eerste deel in tal van samenstellingen gebruikt als versterkend voorvoegsel, om aan te geven dat wat in het tweede deel van de samenstelling genoemd is in hoge mate het geval is: zeer	in hoge mate	in hoge mate	0.7792307138442993	0.6070820689201355	0.6824679374694824	0.32940050959587097	0.6044740676879883	0.38032329082489014
schijt-	overige	3.0	932112	932113	gebruikt als eerste deel in bijvoeglijke naamwoorden om aan te geven dat wat het tweede deel uitdrukt, niet echt waar is, niet echt zo is	niet echt	niet echt	0.7278786301612854	0.5925731658935547	0.6532936096191406	0.3323262631893158	0.5424985289573669	0.3926087021827698
schijterig	adjectief	1.0	137776	137777	van nature een gebrek aan moed hebbend	bangelijk	in strijd met de wet	0.7144348621368408	0.6801925897598267	0.6968933343887329	0.43254801630973816	0.43739423155784607	0.23959024250507355
schijterigheid	substantief	1.0	873771	873778	het snel of in veel situaties angstig zijn	bangigheid	gevoel van bangheid	0.6751670837402344	0.6660475730895996	0.6705763339996338	0.5403876900672913	0.5536826848983765	0.7557251453399658
schildersezel	substantief	1.0	137872	137873	constructie waarop een kunstschilder zijn doek of paneel zet om het te kunnen schilderen of om het tentoon te stellen	constructie om een schildersdoek op te zetten	constructie om een schildersdoek op te zetten	0.7858692407608032	0.7294206619262695	0.7565935254096985	0.5076109766960144	0.49739643931388855	0.8752732276916504
schildersschool	substantief	1.0	137882	137883	school waar men een vakopleiding tot schilder kan volgen	school voor schilders	school waar men les kan krijgen in het schilderen	0.831723153591156	0.7926198244094849	0.8117008209228516	0.8353851437568665	0.76561039686203	0.9559546709060669
schildersschool	substantief	2.0	137882	137884	school waar men de techniek van het kunstschilderen kan leren	school voor kunstschilders	school waar men les kan krijgen in het schilderen	0.8199050426483154	0.787362277507782	0.8033041954040527	0.874603807926178	0.7748100757598877	0.9522472620010376
schildersschool	substantief	3.0	137882	137885	groep kunstschilders die gedeelde opvattingen over hun kunst hebben en die vaak ook op dezelfde plaats werken of zich rond een leermeester of voorbeeld scharen	groep verwante schilders	groep schilders die zich kenmerkt door een bepaalde stijl of een bepaalde stijlgroep	0.7580292820930481	0.7186999320983887	0.7378408908843994	0.6253343820571899	0.5239187479019165	0.6738965511322021
schildluis	substantief	1.0	137923	137924	klein diertje met een gepantserde rug dat leeft van plantensappen en hoort tot de biologische superfamilie Coccoidea	plantenluis met rugschild	plantenluis met een roodbruin rugschild, die zich voedt met bladeren en planten en die zich voedt met bladeren en planten	0.6988584995269775	0.6707082390785217	0.6844940781593323	0.43474751710891724	0.46323901414871216	0.2582722306251526
schnaps	substantief	1.0	138042	138043	gedistilleerde drank die minimaal 20% alcohol bevat en/of gemaakt wordt van vergiste vruchten, bijvoorbeeld jenever, brandewijn of vruchtenbrandewijn	gedistilleerde drank	gedistilleerde drank die bestaat uit een mengsel van suiker, suikerhoudende stoffen en alcohol	0.7981850504875183	0.7345038652420044	0.765021562576294	0.658823549747467	0.7199006080627441	0.3893660604953766
schooien	werkwoord	1.0	138232	138233	bedelen dringend of aanhoudend om iets vragen	dringend om iets vragen	dringend om iets vragen	0.89417964220047	0.8018516302108765	0.8455025553703308	0.6551845669746399	0.5618747472763062	0.8132702112197876
schooien	werkwoord	2.0	138232	138234	iets aftroggelen al schooiende verzamelen	iets bedelen	iets bedelen aan iemand of iets	0.7019439935684204	0.6695950031280518	0.6853879690170288	0.3556175231933594	0.51017165184021	0.6518722176551819
schooien	werkwoord	1.1	138232	138235	dringend of aanhoudend om iets vragen	dringend om iets vragen	dringend om iets vragen	0.9258596897125244	0.8402078151702881	0.8809567093849182	0.7904388904571533	0.5618747472763062	0.881810188293457
schooltaxi	substantief	1.0	231877	492289	taxi voor het vervoer van leerlingen van huis naar school en weer terug	taxi voor leerlingenvervoer	taxi die speciaal is ingericht voor het vervoer van leerlingen naar school	0.8152628540992737	0.8490201830863953	0.8317991495132446	0.803272008895874	0.7631768584251404	0.9431570768356323
schooluur	substantief	1.0	138590	568246	uur dat bestemd is om onderwijs te volgen of te geven	uur bestemd voor onderwijs	uur dat bestemd is voor onderwijs	0.8980209827423096	0.787040114402771	0.8388758301734924	0.8695955276489258	0.7150958776473999	0.9569770097732544
schoorsteenpiet	substantief	1.0	611009	611026	helper van sinterklaas die niet zwart geschminkt is, maar alleen enkele roetvegen op zijn gezicht heeft, alsof hij als het ware zo door de schoorsteen is gekomen	piet met roetvegen	piet met roetvegen op zijn gezicht	0.8526729941368103	0.6792418360710144	0.7561401724815369	0.5172470808029175	0.6515693068504333	0.3809708058834076
schootkind	substantief	1.0	476028	498834	aanhankelijk kind dat graag knuffelt of geknuffeld wordt	kind dat graag op schoot zit	kind dat graag op schoot zit	0.7872986793518066	0.7126883268356323	0.748137891292572	0.6872207522392273	0.7137501239776611	0.528043806552887
schoteltje	substantief	1.0	323232	547878	kleine schotel, zoals men onder een kopje gebruikt, of klein, ondiep schaaltje iemand iets of iemand aanbieden zonder dat de ontvanger er veel voor hoeft te doen iets gemakkelijk krijgen, zonder er al te veel voor te doen grote ogen van verbazing	kleine schotel	kleine schotel die dient om iets te bereiden	0.7539593577384949	0.6386327743530273	0.6915206909179688	0.38100430369377136	0.48697516322135925	0.3732204735279083
schouderkwetsuur	substantief	1.0	138893	138894	kwetsuur aan de schouder	schouderblessure	kwetsuur aan de schouder	1.0	1.0	1.0	0.9771255850791931	0.682608425617218	0.7876542806625366
schoudersurfen	werkwoord	1.0	211192	211195	onopvallend over iemands schouder meekijken terwijl deze op een computer werkt om wachtwoorden en inloggegevens te achterhalen of om te lezen wat iemand aan het e-mailen is	onopvallend meekijken	op een onopvallende manier meekijken	0.7683387398719788	0.6362128257751465	0.6960612535476685	0.5237501263618469	0.4771150052547455	0.6392982006072998
schouwingsbewijs	substantief	1.0	366121	546516	bewijs dat iets een keuring goed doorstaan heeft	keuringsbewijs	bewijs dat aangeeft dat iemand of iets is gekeurd of gecontroleerd	0.7329086065292358	0.7841799259185791	0.7576779127120972	0.7218363285064697	0.6857601404190063	0.9077320098876953
schouwveger	substantief	1.0	366123	546523	iemand die voor zijn beroep schoorstenen schoonmaakt	schoorsteenveger	iemand die zich voor zijn beroep bezighoudt met het schoonmaken van schoorstenen	0.8002326488494873	0.8858088850975037	0.840848982334137	0.8901622295379639	0.6936637759208679	0.9553313255310059
schrijnwerker	substantief	1.0	139117	139118	iemand die voor zijn beroep van hout sierlijke meubels, kisten of deuren en kozijnen maakt, wat vroeger een gangbaarder beroep was dan tegenwoordig	ambachtelijke meubelmaker	iemand die zich voor zijn beroep bezighoudt met het maken van ambachtelijke meubels	0.7687010169029236	0.7124924659729004	0.7395302057266235	0.675710141658783	0.7610706090927124	0.7999649047851562
schubappel	substantief	1.0	602100	608257	groene of gele verzamelvrucht van de schubappelboom, waarvan de schil bedekt lijkt te zijn met schubben en waarvan het witte vruchtvlees met zwarte zaden smaakt naar kaneel	verzamelvrucht van de schubappelboom	verzamelvrucht van de schubappelboom	0.9106189012527466	0.7086572647094727	0.7970434427261353	0.4888312816619873	0.6231209635734558	0.653657078742981
schubappel	substantief	2.0	602100	608258	laagvertakte boom met afzonderlijk staande, ovale bladeren met een gave rand en eetbare vruchten	schubappelboom	boom waarop schubappels groeien	0.6418777704238892	0.612494707107544	0.6268420815467834	0.4814038574695587	0.6545354127883911	0.4829206168651581
schuilmoskee	substantief	1.0	212820	212842	moskee die door het ontbreken van onderscheidende kenmerken niet als zodanig opvalt	moskee die niet opvalt	moskee die niet opvalt	0.8941576480865479	0.6743326187133789	0.7688408493995667	0.6591654419898987	0.6508315801620483	0.9384356737136841
scoringsmogelijkheid	substantief	1.0	139556	139557	mogelijkheid van een sporter of sportploeg om een doelpunt te maken of een punt of punten te scoren	mogelijkheid om te scoren mogelijkheid om een succesje te boeken	mogelijkheid om te scoren mogelijkheid om een succesje te boeken	0.7983257174491882	0.717770516872406	0.7559080719947815	0.6765810251235962	0.6109966039657593	0.8326953649520874
scoringsmogelijkheid	substantief	1.1	139556	219741	mogelijkheid om een (voorllopig) succes te boeken	mogelijkheid om een succesje te boeken	mogelijkheid om een succesje te boeken	0.9351901412010193	0.8059703707695007	0.8657852411270142	0.8261796832084656	0.6385402679443359	0.9470921754837036
screwdriver	substantief	1.0	139607	139608	cocktail van wodka en sinaasappelsap glas screwdriver	cocktail van wodka	cocktail van wodka, whisky of andere alcoholische dranken	0.8015013933181763	0.7642492055892944	0.7824321389198303	0.545697033405304	0.5306763052940369	0.6148823499679565
secretaresse	substantief	1.0	139700	139701	vrouw die voor een ander, voor een instelling of als lid van een bestuur zorg draagt voor de correspondentie, de verslaglegging, het voorbereiden van vergaderingen e.d.	vrouwelijke administratieve hulpkracht	vrouw die voor haar beroep of uit liefhebberij administratieve werkzaamheden verricht	0.695989727973938	0.6481173038482666	0.6712009906768799	0.6165472865104675	0.7749525308609009	0.6455681324005127
seculariseren	werkwoord	1.0	139751	139752	overgaan van een religieuze of kerkelijke naar een wereldlijke levensbeschouwing of gezindheid	verwereldlijken	zich verplaatsen in de wereld van de hedendaagse cultuur	0.7483361959457397	0.6821738481521606	0.7137249708175659	0.48830777406692505	0.6008583307266235	0.25102517008781433
seculariseren	werkwoord	2.0	139751	139753	iemand of iets een wereldlijke in plaats van een religieuze of kerkelijke ingesteldheid of gerichtheid doen aannemen	doen verwereldlijken	iets doen verwereldlijken, iets doen verwereldlijken, iets doen verwereldlijken, iets doen verwereldlijken	0.5737296938896179	0.5630999803543091	0.568365216255188	0.31428268551826477	0.31238964200019836	0.20371828973293304
seculariseren	werkwoord	3.0	139751	139754	kerkelijk eigendom in beslag nemen en tot wereldlijk bezit maken	kerkelijk bezit onteigenen	onteigenen van het kerkelijk bezit, bijvoorbeeld kerkgebouwen	0.714539647102356	0.7277259826660156	0.7210725545883179	0.7730871438980103	0.7338672876358032	0.8489084243774414
seculariseren	werkwoord	4.0	139751	139755	iets onttrekken aan de macht of invloed van kerk of clerus en aan leken toevertrouwen	laïciseren	laïciseren, hetzij in de geestelijke zin, hetzij in de politieke zin	0.6543641090393066	0.6507982015609741	0.6525762677192688	0.5829402208328247	0.6511780023574829	0.6069937944412231
securityscanner	substantief	1.0	262560	262561	scanner waarmee, meestal met behulp van röntgenstralen, het menselijk lichaam onderzocht wordt op mogelijke verborgen voorwerpen, zoals wapens of drugs, die vaak op luchthavens gebruikt wordt	bodyscanner	scanner waarmee iemands lichaam wordt gecontroleerd om mogelijke criminele activiteiten te voorkomen	0.7828689813613892	0.7217422723770142	0.7510639429092407	0.6897334456443787	0.6148321628570557	0.39265236258506775
seizurehond	substantief	1.0	139908	139909	hulphond die speciaal getraind is om zijn baasje tijdens een epilepsieaanval bij te staan	epilepsiehond	hond die epilepsie heeft	0.8233977556228638	0.6851165294647217	0.7479192018508911	0.5800511240959167	0.6099359393119812	0.4331919550895691
seksjihadisme	substantief	1.0	550705	550706	het afreizen naar een gebied waar gestreden wordt voor de islamitische staat, bijvoorbeeld naar Syrië, om daar kortstondig te trouwen met moslimstrijders teneinde seks met hen te hebben	jihadisme om seksuele redenen	jihadisme dat zich richt op seksuele redenen	0.6873188018798828	0.633597731590271	0.6593658328056335	0.3861987590789795	0.704860508441925	0.43513593077659607
selectiewedstrijd	substantief	1.0	140069	140070	wedstrijd waarbij de individuele deelnemers of de deelnemende teams zich proberen te kwalificeren voor een eindtoernooi	wedstrijd om zich te kwalificeren	wedstrijd om zich te kwalificeren voor een toernooi	0.8804734349250793	0.7588353753089905	0.8151415586471558	0.6461207270622253	0.533594012260437	0.9088931083679199
selfie-emoji	substantief	1.0	607511	607514	emoji in de vorm van een uitstekende hand met telefoon die aangeeft dat iemand selfies aan het maken is	emoji bij het maken van selfies	emoji die gebruikt wordt bij het maken van selfies	0.8064168691635132	0.7293259501457214	0.7659364938735962	0.6574370265007019	0.6842113733291626	0.8979467153549194
semester	substantief	1.0	140125	549705	periode van de eerste dan wel de laatste zes maanden van een kalenderjaar	helft van een kalenderjaar	helft van een kalenderjaar waarin een universiteit of hogeschool werkzaam is	0.7255121469497681	0.7061764001846313	0.7157136797904968	0.699286162853241	0.4752406179904938	0.3053482174873352
semester	substantief	2.0	140125	140126	helft van een schooljaar of een studiejaar	helft van een studiejaar	helft van een studiejaar	0.9376840591430664	0.8903704881668091	0.9134149551391602	0.8807787299156189	0.7389097213745117	0.9285880327224731
seniorenmoment	substantief	1.0	576934	577282	moment dat het geheugen van een ouder persoon hem even in de steek laat	moment van vergeetachtigheid	moment waarop iemand vergeetachtig is	0.7264940142631531	0.692428469657898	0.709052324295044	0.5962602496147156	0.6481159329414368	0.8809336423873901
sensatiespiraal	substantief	1.0	257617	257618	tendens bij berichtgeving tot een steeds sensationelere voorstelling van zaken om de belangstelling van het publiek te behouden	tendens tot steeds sensationelere berichtgeving	tendens waarbij steeds meer sensationele berichtgeving wordt gemaakt	0.8347017168998718	0.752204179763794	0.791308581829071	0.7910074591636658	0.797063410282135	0.9209516048431396
sero	substantief	1.0	296503	296504	kleinste otter ter wereld, die voorkomt in India en Zuidoost-Azië en gekenmerkt wordt door zijn behendige vingers met korte nagels	kleinste otter ter wereld	kleinste otter ter wereld, die leeft in het noordelijk halfrond van de Atlantische Oceaan en in het noordelijk halfrond van de Atlantische Oceaan	0.7397750020027161	0.7148480415344238	0.7270979881286621	0.4133114218711853	0.43257322907447815	0.20460890233516693
sextortion	substantief	1.0	881882	881908	afpersing, vaak online, van iemand met betrekking tot bepaald seksueel gedrag, bijvoorbeeld als iemand naakt heeft geposeerd of webcamseks heeft gehad, etc.	afpersing op seksueel gebied	afpersing van iemand op seksueel gebied	0.8478016257286072	0.6911503076553345	0.7615031599998474	0.6097823977470398	0.7518876791000366	0.8967143297195435
sfeerloos	adjectief	1.0	140661	140662	geen sfeer uitstralend of teweegbrengend	zonder sfeer	zonder sfeer	0.8426061868667603	0.645054817199707	0.7307137846946716	0.609310507774353	0.7208540439605713	0.8909155130386353
shared dining	substantief	1.0	946146	951861	het delen van meerdere gerechten tijdens het diner, meestal in een restaurant waar dit als concept wordt aangeboden	het delen van restaurantgerechten	het delen van gerechten in een restaurant	0.9084943532943726	0.7521138191223145	0.8229408264160156	0.7283653020858765	0.812445878982544	0.9403177499771118
shazammen	werkwoord	1.0	983089	983195	laten herkennen door de app Shazam, die muziekfragmenten kan identificeren en informatie geeft over titel, artiest en album	laten herkennen door de app Shazam	iets laten herkennen door de app Shazam	0.8948321342468262	0.7028195261955261	0.7872873544692993	0.6097592711448669	0.6440008282661438	0.7901202440261841
shazammen	werkwoord	2.0	983089	983090	gebruikmaken van de app Shazam, die muziekfragmenten kan identificeren en informatie geeft over titel, artiest en album	gebruikmaken van de app Shazam	gebruikmaken van de app Shazam	0.9209204316139221	0.6723588705062866	0.7772510647773743	0.5051578879356384	0.7448065280914307	0.9017589092254639
shoarma	substantief	1.0	140795	140796	vleesgerecht, van origine afkomstig uit het Midden-Oosten, waarbij het vlees, bv. lamsvlees of rundvlees, meestal aan een verticaal spit geroosterd wordt en in sliertjes gegeten	geroosterd vlees	geroosterd vlees, meestal gekookt in olie, dat wordt gegeten als gerecht	0.7629643678665161	0.703258752822876	0.731895923614502	0.5153792500495911	0.6169799566268921	0.3835488557815552
shoarmazaak	substantief	1.0	140800	140801	zaak waar sandwiches, snacks of lunches met shoarmavlees verkocht en meestal ook genuttigd kunnen worden	winkel voor shoarmasnacks e.d.	winkel waar shoarmasnacks e.d. verkocht worden	0.7354354858398438	0.7201981544494629	0.7277370691299438	0.5360301733016968	0.6399335861206055	0.8155218362808228
sibbe	substantief	1.0	140891	140892	de gezamenlijke verwanten van iemand in ruime zin, zowel in de mannelijke als in de vrouwelijke lijn	de gezamenlijke verwanten	de gezamenlijke verwanten van iemand of iets	0.9235388040542603	0.7570115923881531	0.8320245742797852	0.6370373368263245	0.5982743501663208	0.9198226928710938
Siberiër	substantief	1.0	140901	140902	iemand die afkomstig is uit Siberië, een omvangrijk gebied in Noord-Azië dat voor het grootste deel tot Rusland behoort	iemand uit Siberië	iemand die behoort tot het Siberische volk	0.8271242380142212	0.7380126118659973	0.7800315618515015	0.615760862827301	0.8361095190048218	0.9089010953903198
sidekick	substantief	1.0	250519	250520	persoon die de vaste kameraad, begeleider of assistent is van iemand anders, meestal van een televisiepresentator, politicus of acteur, waarbij hij een ondergeschikte rol heeft ten opzichte van degene die hij begeleidt of wiens assistent hij is	persoon die iemands vaste assistent is	iemand die voor zijn beroep iemands vaste assistent is	0.7688727974891663	0.6337440609931946	0.6947992444038391	0.6361444592475891	0.7205935716629028	0.6828745603561401
sifaka	substantief	1.0	473765	662697	zoogdier dat behoort tot de halfapen, een kleurrijke vacht en een lange staart heeft, een contactroep heeft die klinkt als sjie-fak , met zijwaartse sprongen hupt en ver springt en dat in het wild alleen voorkomt op Madagaskar	halfaap uit Madagaskar	halfaap uit Madagaskar met een donkere vacht en een witte vacht	0.7462096810340881	0.6537129282951355	0.6969055533409119	0.42166975140571594	0.47680604457855225	0.321172297000885
sigarenwinkel	substantief	1.0	141030	141031	sigarenzaak gebouw waarin een sigarenwinkel gevestigd is	sigarenzaak gebouw van een sigarenzaak	sigarenwinkel gebouw waarin een sigarenwinkel gevestigd is	0.9367313385009766	0.9483600854873657	0.9425098299980164	0.8932475447654724	0.7435981035232544	0.888731062412262
sigarenwinkel	substantief	1.1	141030	212696	gebouw waarin een sigarenwinkel gevestigd is	gebouw van een sigarenzaak	gebouw waarin een sigarenwinkel gevestigd is	0.9999997615814209	0.9999997615814209	0.9999997615814209	0.9754654765129089	0.7988191246986389	0.9709732532501221
sigarettenfabrikant	substantief	1.0	141121	141122	fabrikant van sigaretten persoon die voor zijn beroep sigaretten fabriceert	fabrikant (bedrijf) van sigaretten fabrikant (persoon) van sigaretten	fabrikant of bedrijf dat sigaretten produceert fabrikant of bedrijf dat sigaretten produceert	0.7700146436691284	0.7674604654312134	0.768735408782959	0.6379234194755554	0.5607918500900269	0.40017104148864746
