Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
Sassenheimer	adjectief	2.0	136304	136306	van de Sassenheimers van een sportclub, vereniging of andere groep uit Sassenheim	van, uit, in Sassenheim e.d. van een sporclub e.d. uit Sassenheim	van de Sassenheimers van een sportclub, vereniging of andere groep uit Sassenheim	0.9999998807907104	0.9999998807907104	0.9999998807907104	0.9401816725730896	0.4889599680900574	0.6383683681488037
Sassenheimer	substantief	1.1	136304	531189	iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Sassenheim	lid e.d. van een club uit Sassenheim	iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Sassenheim	1.0	1.0	1.0	0.9633695483207703	0.7224210500717163	0.9306265115737915
Sassenheimer	adjectief	2.1	136304	531192	van een sportclub, vereniging of andere groep uit Sassenheim	van een sporclub e.d. uit Sassenheim	van een sportclub, vereniging of andere groep uit Sassenheim	1.0000001192092896	1.0000001192092896	1.0000001192092896	0.9658005833625793	0.6254017949104309	0.8990435600280762
sauzen	werkwoord	1.0	392774	608213	met muurverf of latex bestrijken	verven	een kleur geven aan iets	0.6603797078132629	0.6275674104690552	0.6435555815696716	0.48911628127098083	0.5375520586967468	0.5451254844665527
sauzen	werkwoord	2.0	392774	608237	van een saus voorzien	van saus voorzien	met saus bestreken	0.7862650752067566	0.8152676820755005	0.8005037903785706	0.6750099062919617	0.5586565732955933	0.8177411556243896
sauzen	werkwoord	3.0	392774	608261	voorzien van smaakstoffen of geurstoffen	aromatiseren	een gerecht of drank aromatiseren met een saus	0.6947466135025024	0.723351240158081	0.7087604403495789	0.5890212059020996	0.6527674198150635	0.4003807306289673
sauzen	werkwoord	4.0	392774	608238	uitgebreid versieren	opsmukken	iemand of iets opsmukken	0.65701824426651	0.6914252638816833	0.6737827658653259	0.3781392276287079	0.470866322517395	0.53963702917099
sauzen	werkwoord	5.0	392774	647143	hozen heel erg hard regenen	stortregenen	stortregenen, meestal in de vorm van een sneeuwstorm	0.5989004373550415	0.6248880624771118	0.6116183400154114	0.6437807083129883	0.5818518400192261	0.5075302720069885
sauzen	werkwoord	6.0	392774	645486	klaarkomen op of over iets	neuken	iemand of iets nadoen	0.754745364189148	0.7265220284461975	0.7403647899627686	0.4496352970600128	0.4360084533691406	0.5353878736495972
S-bocht	substantief	1.0	416546	606376	bocht die de vorm van de letter S heeft	S-vormige bocht	bocht die de vorm heeft van de letter S	0.9461463093757629	0.9461463093757629	0.9461463093757629	0.9538335800170898	0.7125998139381409	0.8914679288864136
Scandinaaf	substantief	1.0	136471	136472	schrijver of schrijfster van Scandinavische afkomst sporter van Scandinavische afkomst	iemand uit Scandinavië Scandinavische auteur Scandinavische sporter	iemand die behoort tot het Scandinavische volk auteur die afkomstig is uit Scandinavië	0.7375980615615845	0.7048333287239075	0.7208435535430908	0.5817186236381531	0.6837940812110901	0.7554929852485657
Scandinaaf	substantief	1.1	136471	547121	schrijver of schrijfster van Scandinavische afkomst	Scandinavische auteur	auteur die afkomstig is uit Scandinavië	0.787840723991394	0.7127118110656738	0.748395562171936	0.5741426348686218	0.7052872180938721	0.7056829929351807
Scandinaaf	substantief	1.2	136471	547122	iemand die als sporter een van de Scandinavische landen vertegenwoordigt	Scandinavische sporter	sporter die afkomstig is uit Scandinavië	0.8039529919624329	0.7343230247497559	0.7675620913505554	0.620064914226532	0.7324767112731934	0.7952730655670166
schaakvereniging	substantief	1.0	136575	136576	sportvereniging waar de schaaksport beoefend wordt	schaakclub	sportvereniging waar de schaaksport beoefend wordt	1.0000001192092896	1.0000001192092896	1.0000001192092896	0.9735473394393921	0.6613832712173462	0.8299332857131958
schaamlapje	substantief	1.0	136625	136626	lapje dat wordt gedragen als enig kledingstuk en dat alleen de schaamdelen bedekt	lapje voor de schaamdelen	lapje dat de schaamdelen bedekt	0.9024599194526672	0.7477776408195496	0.8178693652153015	0.6466031670570374	0.7071402668952942	0.8328739404678345
schaamlapje	substantief	2.0	136625	136627	aantrekkelijk lijkend begrip dat wordt gebruikt om onaangename feiten die erachter schuilen te verdoezelen	verdoezeling	verdoezeling om iets te verhullen of te verdoezelen	0.7621275782585144	0.6789686679840088	0.7181487679481506	0.4534215033054352	0.5809845924377441	0.5286431312561035
schaamlapje	substantief	3.0	136625	136628	gunstige verwezenlijking van gering belang die men kan inroepen om een afkeurenswaardige toestand of falende prestaties toch nog goed te praten	te klein excuus	iets wat te klein is om iets te rechtvaardigen	0.7127593159675598	0.6477491855621338	0.6787010431289673	0.4653699994087219	0.44053998589515686	0.2506497800350189
schaamlapje	substantief	4.0	136625	136629	iemand wiens bestaan of activiteit alleen maar dient als rechtvaardiging van een anders verwerpelijke toestand	iemand die dient ter rechtvaardiging	iemand die dient ter rechtvaardiging van iets	0.8572661876678467	0.7343886494636536	0.7910842895507812	0.5703462958335876	0.5569022297859192	0.690234899520874
Schaarbeekse	substantief	1.0	531193	545186	vrouw die afkomstig is uit Schaarbeek	vrouw uit Schaarbeek	vrouw die afkomstig is uit Schaarbeek	0.9999998807907104	0.9999998807907104	0.9999998807907104	0.9788324236869812	0.6864506602287292	0.9242844581604004
schaats	substantief	1.0	136682	136683	voorwerp dat om de voet wordt gedragen waarmee iemand zich over het ijs voortbeweegt, tegenwoordig meestal in de vorm van een schoen waaronder een langwerpig, geslepen ijzer vastzit prijs die wordt uitgereikt bij de Duitse wereldbekerwedstrijd schaatsen aan de schaatser of schaatsster die het beste klassement rijdt over twee 500 en twee 1000 meters	voorwerp om mee over het ijs te bewegen	voorwerp dat bestaat uit een langwerpige schaats met daarop een aantal kleinere schaatsen en dat gebruikt wordt om zich over het ijs te bewegen	0.7657196521759033	0.6853976249694824	0.7233356237411499	0.47900620102882385	0.6530680656433105	0.3483694791793823
schaduwonderwijs	substantief	1.0	936567	936568	vorm van onderwijs buiten het reguliere onderwijs om, waar leerlingen meestal tegen betaling gebruik van kunnen maken	niet-regulier onderwijs	niet-regulier onderwijs dat plaatsvindt buiten de reguliere scholen	0.7615185976028442	0.7242196798324585	0.7424009442329407	0.745110809803009	0.6462551951408386	0.7763544321060181
schakelklas	substantief	1.0	136883	136884	klas waarin leerlingen met leermoeilijkheden of een leerachterstand extra en/of speciaal onderwijs krijgen om deze achterstand in te lopen	klas voor leerlingen met leermoeilijkheden	klas waarin leerlingen met leermoeilijkheden worden ondergebracht	0.8819093704223633	0.7411175966262817	0.8054068684577942	0.6432185173034668	0.6501393914222717	0.6934638023376465
schakelklas	substantief	2.0	136883	364925	klas waarin specifiek wordt voorbereid op een bepaalde vervolgopleiding	klas met een schakelfunctie	klas die een schakelfunctie heeft tussen verschillende klassen	0.714297890663147	0.6899131536483765	0.7018938064575195	0.521930992603302	0.6345381736755371	0.6478281021118164
scharrelkip	substantief	1.0	137021	137022	kip die vrij rondloopt, meestal in een ruime scharrelstal of in een stal met een vrije uitloop	kip die vrij rondloopt vlees van een scharrelkip	kip die vrij rondloopt vlees van een scharrelkip, gebruikt als voedsel	0.7922133207321167	0.7949925065040588	0.7936004400253296	0.5042124390602112	0.4728834331035614	0.35018837451934814
scharrelkip	substantief	1.1	137021	304255	panklare, voor consumptie geschikte kip die bij leven vrij rondscharrelde	vlees van een scharrelkip	vlees van een scharrelkip, gebruikt als gerecht	0.6678046584129333	0.6542398929595947	0.6609526872634888	0.4029979109764099	0.47676166892051697	0.5945701599121094
scheef huisje	substantief	1.0	964714	964715	laatstekanswoning, doorgaans een containerwoning, voor mensen die in een andere woonomgeving voor te veel overlast zorgen of die niet kunnen aarden in een gewone woonwijk	woning voor overlastbezorgers	woning die wordt toegewezen aan mensen die overlast bezorgen	0.7788856029510498	0.6849452257156372	0.7289011478424072	0.5535044074058533	0.49873241782188416	0.4722922444343567
scheefhuur	substantief	1.0	328573	328577	het huren van een huis, met name een sociale huurwoning, waarvan de huur te laag is in verhouding tot het inkomen	het scheefhuren	het huren van een woning zonder dat er een huurovereenkomst is afgesloten	0.7772383689880371	0.7337408661842346	0.7548635601997375	0.6475988030433655	0.5726212859153748	0.4298754334449768
scheefwonen	werkwoord	1.0	137119	137120	ook wel: wonen in een huis waarvan de huur te hoog is in verhouding tot het inkomen van de huurder, waardoor te veel aan huursubsidie uitgekeerd moet worden	wonen tegen een in verhouding te lage huur	wonen tegen een huur die in verhouding te laag is ten opzichte van de beschikbare woonruimte	0.7709897756576538	0.744346022605896	0.7574336528778076	0.7391790747642517	0.6335151195526123	0.5814839601516724
scheepsmotor	substantief	1.0	137180	137181	motor die ontworpen is voor de aandrijving van een schip	motor van een schip	motor die een schip voortbeweegt	0.7731162309646606	0.73460453748703	0.7533685564994812	0.6895094513893127	0.6438493728637695	0.7725962400436401
schellen	werkwoord	1.0	137316	137317	de schel laten klinken als signaal	de schel laten klinken	de schel laten klinken van een schelpdier	0.8240197896957397	0.8568229675292969	0.8401013016700745	0.6516326665878296	0.6018504500389099	0.7208245992660522
schelpdiervisserij	substantief	1.0	137333	137334	tak van de visserij die zich toelegt op het vangen van schelpdieren	het vissen op schelpdieren	visserij op schelpdieren, vooral voor de consumptie	0.7901875972747803	0.7754660248756409	0.7827576398849487	0.5497704744338989	0.495138943195343	0.7706979513168335
schemeruur	substantief	1.0	392832	568235	uur of, of algemener ook, tijd waarin bij het aanbreken van de dag vóór zonsopgang of 's avonds na zonsondergang nog een flauw, zwak licht schijnt	uur of tijd waarin het schemert	uur of tijd waarin het schemert, vooral in de zomer	0.7450581789016724	0.6344043016433716	0.6852931976318359	0.628568708896637	0.5302929282188416	0.4089961051940918
schermafdruk	substantief	1.0	368874	368943	afbeelding van wat er op een bepaald moment zichtbaar is op een beeldscherm van een computer of een gedeelte daarvan, vaak bedoeld om uit te leggen hoe een computerprogramma of een website werkt of om een foutmelding door te geven	screenshot	afdruk van het scherm van een computer	0.8120259046554565	0.6771801114082336	0.7384979128837585	0.48142197728157043	0.6941143274307251	0.4969283640384674
scherts	substantief	1.0	137552	137553	goedbedoelde, speelse spot schertsende toon kunstzinnige of andere uiting die als grap is bedoeld	het gekscheren grap	het gekscheren van iets of iemand	0.6627686023712158	0.6436107754707336	0.6530492305755615	0.4389362633228302	0.6171830892562866	0.4066070020198822
scherts	substantief	1.2	137552	933626	kunstzinnige of andere uiting die als grap is bedoeld	grap	iets wat als een grap wordt gehouden	0.8113120794296265	0.722303032875061	0.7642245888710022	0.6483415961265564	0.4985558092594147	0.7149498462677002
Schiedamse	substantief	1.0	322076	545208	vrouw die afkomstig is uit Schiedam	vrouw uit Schiedam	vrouw die afkomstig is uit Schiedam	0.9999997019767761	0.9999997019767761	0.9999997019767761	0.9806428551673889	0.691985011100769	0.9179521799087524
schijt-	overige	1.0	932112	932114	als eerste deel in tal van samenstellingen ook gebruikt als voorvoegsel, om aan te geven dat wie of wat in het tweede deel van de samenstelling genoemd is geen enkele kwaliteit heeft: zeer slecht	zeer slecht	met de bijvoeglijke naamwoord schijt	0.6785246729850769	0.6152450442314148	0.6453373432159424	0.3769862651824951	0.459410697221756	0.20375747978687286
schijt-	overige	2.0	932112	932115	als eerste deel in tal van samenstellingen gebruikt als versterkend voorvoegsel, om aan te geven dat wat in het tweede deel van de samenstelling genoemd is in hoge mate het geval is: zeer	in hoge mate	in zeer grote mate	0.7654756307601929	0.6052569150924683	0.6760026216506958	0.3133188486099243	0.6035699844360352	0.33839842677116394
schijt-	overige	3.0	932112	932113	gebruikt als eerste deel in bijvoeglijke naamwoorden om aan te geven dat wat het tweede deel uitdrukt, niet echt waar is, niet echt zo is	niet echt	voorvoegsel dat aangeeft dat iets niet echt is	0.7548519372940063	0.6991000175476074	0.7259070873260498	0.6191278100013733	0.5806076526641846	0.530229389667511
schijterig	adjectief	1.0	137776	137777	van nature een gebrek aan moed hebbend	bangelijk	slecht van kwaliteit	0.6944948434829712	0.6804298162460327	0.6873903870582581	0.4606359004974365	0.47672972083091736	0.38679295778274536
schijterigheid	substantief	1.0	873771	873778	het snel of in veel situaties angstig zijn	bangigheid	gevoel dat iemand bang is	0.6865354180335999	0.6823821663856506	0.684452474117279	0.49399611353874207	0.5427403450012207	0.4503383934497833
schildersezel	substantief	1.0	137872	137873	constructie waarop een kunstschilder zijn doek of paneel zet om het te kunnen schilderen of om het tentoon te stellen	constructie om een schildersdoek op te zetten	constructie om een schildersdoek op te zetten, meestal gemaakt van hout of metaal	0.73625648021698	0.7404301166534424	0.7383373975753784	0.5492952466011047	0.6754120588302612	0.7995520830154419
schildersschool	substantief	1.0	137882	137883	school waar men een vakopleiding tot schilder kan volgen	school voor schilders	school waar men een opleiding kan volgen in het schilderen	0.8784235715866089	0.8606400489807129	0.8694408535957336	0.8817178606987	0.6873750686645508	0.7903095483779907
schildersschool	substantief	2.0	137882	137884	school waar men de techniek van het kunstschilderen kan leren	school voor kunstschilders	school waar men een opleiding tot kunstschilder kan volgen	0.8748763799667358	0.8406835198402405	0.8574391603469849	0.870975911617279	0.6930028200149536	0.7742322683334351
schildersschool	substantief	3.0	137882	137885	groep kunstschilders die gedeelde opvattingen over hun kunst hebben en die vaak ook op dezelfde plaats werken of zich rond een leermeester of voorbeeld scharen	groep verwante schilders	groep schilders die een gemeenschappelijke stijl of een gemeenschappelijke traditie hebben	0.7371082305908203	0.7219989895820618	0.7294753789901733	0.7244858145713806	0.6351222991943359	0.7243146896362305
schildluis	substantief	1.0	137923	137924	klein diertje met een gepantserde rug dat leeft van plantensappen en hoort tot de biologische superfamilie Coccoidea	plantenluis met rugschild	kleine plantenluis met een rugschild die zich voedt met bladeren van planten	0.7693510055541992	0.7003887295722961	0.7332519888877869	0.6360090374946594	0.6779664158821106	0.6496806740760803
schnaps	substantief	1.0	138042	138043	gedistilleerde drank die minimaal 20% alcohol bevat en/of gemaakt wordt van vergiste vruchten, bijvoorbeeld jenever, brandewijn of vruchtenbrandewijn	gedistilleerde drank	gedistilleerde drank die bestaat uit een mengsel van vruchtensap en alcohol	0.8238295912742615	0.7483062148094177	0.7842538356781006	0.7170521020889282	0.68755042552948	0.3901546001434326
schooien	werkwoord	1.0	138232	138233	bedelen dringend of aanhoudend om iets vragen	dringend om iets vragen	iemand of iets dringend om iets vragen	0.8669111132621765	0.8243851661682129	0.8451135158538818	0.5239432454109192	0.44084885716438293	0.7216556072235107
schooien	werkwoord	2.0	138232	138234	iets aftroggelen al schooiende verzamelen	iets bedelen	iets bedelen om iets te krijgen	0.7256399393081665	0.6752380132675171	0.6995322704315186	0.44139400124549866	0.5343630909919739	0.43387991189956665
schooien	werkwoord	1.1	138232	138235	dringend of aanhoudend om iets vragen	dringend om iets vragen	iemand of iets dringend om iets vragen	0.8680841326713562	0.8407201766967773	0.85418301820755	0.6191677451133728	0.44084885716438293	0.7092244625091553
schooltaxi	substantief	1.0	231877	492289	taxi voor het vervoer van leerlingen van huis naar school en weer terug	taxi voor leerlingenvervoer	taxi die speciaal bestemd is voor het vervoer van leerlingen naar en van school	0.8255205154418945	0.8582742214202881	0.8415787816047668	0.836773693561554	0.7196353077888489	0.8153510093688965
schooluur	substantief	1.0	138590	568246	uur dat bestemd is om onderwijs te volgen of te geven	uur bestemd voor onderwijs	uur dat bestemd is voor onderwijs	0.8980209827423096	0.787040114402771	0.8388758301734924	0.8423858284950256	0.6018467545509338	0.8971091508865356
schoorsteenpiet	substantief	1.0	611009	611026	helper van sinterklaas die niet zwart geschminkt is, maar alleen enkele roetvegen op zijn gezicht heeft, alsof hij als het ware zo door de schoorsteen is gekomen	piet met roetvegen	piet met een roetveeg in zijn hand	0.7766568064689636	0.6634314656257629	0.7155929803848267	0.45233508944511414	0.6342123746871948	0.33657217025756836
schootkind	substantief	1.0	476028	498834	aanhankelijk kind dat graag knuffelt of geknuffeld wordt	kind dat graag op schoot zit	kind dat graag op de schoot van iemand zit	0.7664562463760376	0.7181803584098816	0.7415334582328796	0.7127835154533386	0.7121719121932983	0.8353011608123779
schoteltje	substantief	1.0	323232	547878	kleine schotel, zoals men onder een kopje gebruikt, of klein, ondiep schaaltje iemand iets of iemand aanbieden zonder dat de ontvanger er veel voor hoeft te doen iets gemakkelijk krijgen, zonder er al te veel voor te doen grote ogen van verbazing	kleine schotel	kleine schotel die gebruikt wordt voor het serveren van iets	0.7297728061676025	0.629897952079773	0.6761672496795654	0.45374441146850586	0.5738800764083862	0.39245957136154175
schouderkwetsuur	substantief	1.0	138893	138894	kwetsuur aan de schouder	schouderblessure	kwetsuur aan de schouder	1.0000001192092896	1.0000001192092896	1.0000001192092896	0.9757490754127502	0.6195930242538452	0.7827262878417969
schoudersurfen	werkwoord	1.0	211192	211195	onopvallend over iemands schouder meekijken terwijl deze op een computer werkt om wachtwoorden en inloggegevens te achterhalen of om te lezen wat iemand aan het e-mailen is	onopvallend meekijken	onopvallend meekijken naar iets of iemand	0.8224277496337891	0.6679147481918335	0.7371616363525391	0.5099504590034485	0.48658689856529236	0.35340049862861633
schouwingsbewijs	substantief	1.0	366121	546516	bewijs dat iets een keuring goed doorstaan heeft	keuringsbewijs	bewijs dat een voertuig door een keuringsinstantie is gekeurd	0.760307252407074	0.8056362271308899	0.7823156714439392	0.7380118370056152	0.630821168422699	0.7399774789810181
schouwveger	substantief	1.0	366123	546523	iemand die voor zijn beroep schoorstenen schoonmaakt	schoorsteenveger	iemand die voor zijn beroep schoorstenen veegt	0.9501017332077026	0.9155197143554688	0.9324902296066284	0.8716378808021545	0.6323269605636597	0.9009588956832886
schrijnwerker	substantief	1.0	139117	139118	iemand die voor zijn beroep van hout sierlijke meubels, kisten of deuren en kozijnen maakt, wat vroeger een gangbaarder beroep was dan tegenwoordig	ambachtelijke meubelmaker	iemand die voor zijn beroep meubels maakt	0.8918777108192444	0.701069712638855	0.7850459218025208	0.6507380604743958	0.6528915166854858	0.5192703008651733
schubappel	substantief	1.0	602100	608257	groene of gele verzamelvrucht van de schubappelboom, waarvan de schil bedekt lijkt te zijn met schubben en waarvan het witte vruchtvlees met zwarte zaden smaakt naar kaneel	verzamelvrucht van de schubappelboom	verzamelvrucht van de schubappelboom, waarvan de vruchten gegeten worden	0.8677313327789307	0.7569682598114014	0.8085741996765137	0.5292404294013977	0.5755581259727478	0.34993964433670044
schubappel	substantief	2.0	602100	608258	laagvertakte boom met afzonderlijk staande, ovale bladeren met een gave rand en eetbare vruchten	schubappelboom	boom die schubappels voortbrengt	0.6212522387504578	0.6033968329429626	0.6121943593025208	0.42949655652046204	0.646897554397583	0.40126827359199524
schuilmoskee	substantief	1.0	212820	212842	moskee die door het ontbreken van onderscheidende kenmerken niet als zodanig opvalt	moskee die niet opvalt	moskee die zodanig is ingericht dat hij niet opvalt in de omgeving	0.748388409614563	0.7245625257492065	0.7362827658653259	0.7386956810951233	0.709511399269104	0.8146840333938599
scoringsmogelijkheid	substantief	1.0	139556	139557	mogelijkheid van een sporter of sportploeg om een doelpunt te maken of een punt of punten te scoren	mogelijkheid om te scoren mogelijkheid om een succesje te boeken	mogelijkheid om een doelpunt te maken mogelijkheid om een succesje te boeken	0.833261251449585	0.7494674921035767	0.7891462445259094	0.63945472240448	0.7135468125343323	0.7499624490737915
scoringsmogelijkheid	substantief	1.1	139556	219741	mogelijkheid om een (voorllopig) succes te boeken	mogelijkheid om een succesje te boeken	mogelijkheid om een doelpunt te maken	0.8563264608383179	0.7447245121002197	0.7966358661651611	0.5618286728858948	0.7028968334197998	0.8019025325775146
screwdriver	substantief	1.0	139607	139608	cocktail van wodka en sinaasappelsap glas screwdriver	cocktail van wodka	cocktail van wodka, citroensap, limoensap en suiker	0.8302279710769653	0.8177240490913391	0.8239285349845886	0.634418785572052	0.5548965930938721	0.5329643487930298
secretaresse	substantief	1.0	139700	139701	vrouw die voor een ander, voor een instelling of als lid van een bestuur zorg draagt voor de correspondentie, de verslaglegging, het voorbereiden van vergaderingen e.d.	vrouwelijke administratieve hulpkracht	vrouw die zich voor haar beroep bezighoudt met administratief werk	0.6963343620300293	0.6149449348449707	0.6531137824058533	0.4621909558773041	0.6308003067970276	0.3909589648246765
seculariseren	werkwoord	1.0	139751	139752	overgaan van een religieuze of kerkelijke naar een wereldlijke levensbeschouwing of gezindheid	verwereldlijken	iets zodanig veranderen dat het niet meer afhankelijk is van godsdienstige overtuigingen	0.6580106019973755	0.6861577033996582	0.6717894673347473	0.5394358038902283	0.6082887649536133	0.544231653213501
seculariseren	werkwoord	2.0	139751	139753	iemand of iets een wereldlijke in plaats van een religieuze of kerkelijke ingesteldheid of gerichtheid doen aannemen	doen verwereldlijken	doen verdwijnen uit de religieuze wereld	0.7017788887023926	0.6606028079986572	0.6805686354637146	0.3679206073284149	0.45839715003967285	0.4039165675640106
seculariseren	werkwoord	3.0	139751	139754	kerkelijk eigendom in beslag nemen en tot wereldlijk bezit maken	kerkelijk bezit onteigenen	kerkelijk bezit onteigenen door het aan de staat over te dragen	0.7445619702339172	0.7733875513076782	0.758700966835022	0.7692689299583435	0.685665488243103	0.8503209352493286
seculariseren	werkwoord	4.0	139751	139755	iets onttrekken aan de macht of invloed van kerk of clerus en aan leken toevertrouwen	laïciseren	het geloof of de godsdienst uit de samenleving verbannen	0.7389937043190002	0.7113357186317444	0.7249009609222412	0.5475142598152161	0.5233719944953918	0.4563397765159607
securityscanner	substantief	1.0	262560	262561	scanner waarmee, meestal met behulp van röntgenstralen, het menselijk lichaam onderzocht wordt op mogelijke verborgen voorwerpen, zoals wapens of drugs, die vaak op luchthavens gebruikt wordt	bodyscanner	bodyscanner die gebruikt wordt bij luchthavens om mensen te controleren op mogelijke wapens en drugs	0.8168317079544067	0.7493023872375488	0.7816111445426941	0.7136873602867126	0.5970999598503113	0.742438554763794
seizurehond	substantief	1.0	139908	139909	hulphond die speciaal getraind is om zijn baasje tijdens een epilepsieaanval bij te staan	epilepsiehond	hond die speciaal gefokt is om mensen met epilepsie te helpen	0.830787181854248	0.7934014797210693	0.8116641044616699	0.7508960366249084	0.5853019952774048	0.5265353918075562
seksjihadisme	substantief	1.0	550705	550706	het afreizen naar een gebied waar gestreden wordt voor de islamitische staat, bijvoorbeeld naar Syrië, om daar kortstondig te trouwen met moslimstrijders teneinde seks met hen te hebben	jihadisme om seksuele redenen	vorm van jihadisme waarbij iemand om seksuele redenen naar een oorlogsgebied gaat	0.7177234888076782	0.6620022654533386	0.6887377500534058	0.6381462216377258	0.6899763941764832	0.5827040672302246
selectiewedstrijd	substantief	1.0	140069	140070	wedstrijd waarbij de individuele deelnemers of de deelnemende teams zich proberen te kwalificeren voor een eindtoernooi	wedstrijd om zich te kwalificeren	wedstrijd die wordt gespeeld om zich te kwalificeren voor een wedstrijd of toernooi	0.8308221101760864	0.7718101739883423	0.8002296686172485	0.6927545666694641	0.5439464449882507	0.8331966400146484
selfie-emoji	substantief	1.0	607511	607514	emoji in de vorm van een uitstekende hand met telefoon die aangeeft dat iemand selfies aan het maken is	emoji bij het maken van selfies	emoji die gebruikt wordt bij het maken van selfies	0.806416928768158	0.7293259501457214	0.765936553478241	0.6270899772644043	0.6006753444671631	0.7585705518722534
semester	substantief	1.0	140125	549705	periode van de eerste dan wel de laatste zes maanden van een kalenderjaar	helft van een kalenderjaar	deel van een kalenderjaar dat bestaat uit de eerste helft van januari tot en met juni	0.725292980670929	0.7689844369888306	0.7464999556541443	0.767741322517395	0.6259185075759888	0.8251081705093384
semester	substantief	2.0	140125	140126	helft van een schooljaar of een studiejaar	helft van een studiejaar	periode van de eerste helft van een studiejaar	0.7979357242584229	0.8386813402175903	0.8178013563156128	0.85942143201828	0.5893148183822632	0.7083837389945984
seniorenmoment	substantief	1.0	576934	577282	moment dat het geheugen van een ouder persoon hem even in de steek laat	moment van vergeetachtigheid	moment waarop iemand vergeetachtig wordt	0.7355544567108154	0.6964035034179688	0.7154437303543091	0.6005168557167053	0.6068110466003418	0.663608968257904
sensatiespiraal	substantief	1.0	257617	257618	tendens bij berichtgeving tot een steeds sensationelere voorstelling van zaken om de belangstelling van het publiek te behouden	tendens tot steeds sensationelere berichtgeving	tendens in de media om steeds sensationelere berichten te publiceren	0.8350590467453003	0.767592191696167	0.7999055981636047	0.8008838295936584	0.6693465709686279	0.9094675779342651
sero	substantief	1.0	296503	296504	kleinste otter ter wereld, die voorkomt in India en Zuidoost-Azië en gekenmerkt wordt door zijn behendige vingers met korte nagels	kleinste otter ter wereld	kleinste otter ter wereld met een lichaamslengte van ongeveer een meter	0.7567328214645386	0.6640000343322754	0.7073400616645813	0.5917143821716309	0.5706231594085693	0.49675193428993225
sextortion	substantief	1.0	881882	881908	afpersing, vaak online, van iemand met betrekking tot bepaald seksueel gedrag, bijvoorbeeld als iemand naakt heeft geposeerd of webcamseks heeft gehad, etc.	afpersing op seksueel gebied	vorm van afpersing op seksueel gebied, waarbij iemand iemand anders dwingt om seksueel contact te hebben, meestal tegen betaling	0.7591243386268616	0.7280371785163879	0.7432557940483093	0.7009357810020447	0.7528298497200012	0.7429991960525513
sfeerloos	adjectief	1.0	140661	140662	geen sfeer uitstralend of teweegbrengend	zonder sfeer	geen sfeer hebbend	0.8908482789993286	0.7374239563941956	0.8069078922271729	0.6961389183998108	0.6092255115509033	0.623507022857666
shared dining	substantief	1.0	946146	951861	het delen van meerdere gerechten tijdens het diner, meestal in een restaurant waar dit als concept wordt aangeboden	het delen van restaurantgerechten	het delen van gerechten in een restaurant	0.9084943532943726	0.7521136999130249	0.8229408264160156	0.7108295559883118	0.720268189907074	0.7509908676147461
shazammen	werkwoord	1.0	983089	983195	laten herkennen door de app Shazam, die muziekfragmenten kan identificeren en informatie geeft over titel, artiest en album	laten herkennen door de app Shazam	laten herkennen door de mobiele app Shazam	0.8521722555160522	0.6968108415603638	0.766700267791748	0.5465061068534851	0.6253409385681152	0.6094105243682861
shazammen	werkwoord	2.0	983089	983090	gebruikmaken van de app Shazam, die muziekfragmenten kan identificeren en informatie geeft over titel, artiest en album	gebruikmaken van de app Shazam	gebruikmaken van de app Shazam om iemand te herkennen	0.8466920852661133	0.7342555522918701	0.7864755988121033	0.5838143825531006	0.5983269214630127	0.29813262820243835
shoarma	substantief	1.0	140795	140796	vleesgerecht, van origine afkomstig uit het Midden-Oosten, waarbij het vlees, bv. lamsvlees of rundvlees, meestal aan een verticaal spit geroosterd wordt en in sliertjes gegeten	geroosterd vlees	geroosterd vlees van kip, varkensvlees, rundvlees of kipnuggets	0.7472909688949585	0.68290114402771	0.7136465907096863	0.4728628695011139	0.6018423438072205	0.2487473338842392
shoarmazaak	substantief	1.0	140800	140801	zaak waar sandwiches, snacks of lunches met shoarmavlees verkocht en meestal ook genuttigd kunnen worden	winkel voor shoarmasnacks e.d.	winkel waar shoarmasnacks en shoarmagerechten worden verkocht	0.7866554260253906	0.7347594499588013	0.7598223686218262	0.6534978747367859	0.6007311344146729	0.6112964153289795
sibbe	substantief	1.0	140891	140892	de gezamenlijke verwanten van iemand in ruime zin, zowel in de mannelijke als in de vrouwelijke lijn	de gezamenlijke verwanten	de gezamenlijke verwanten van twee of meer personen	0.8634262084960938	0.7589396238327026	0.8078182339668274	0.6913207173347473	0.5817017555236816	0.6155137419700623
Siberiër	substantief	1.0	140901	140902	iemand die afkomstig is uit Siberië, een omvangrijk gebied in Noord-Azië dat voor het grootste deel tot Rusland behoort	iemand uit Siberië	iemand die afkomstig is uit Siberië	0.9260563254356384	0.7616256475448608	0.835830807685852	0.5681492686271667	0.768000602722168	0.7524138689041138
