Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	model_long_definition	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
wielerploeg	substantief	1.0	181845	181846	sportploeg die uit wielrenners bestaat	ploeg wielrenners	Een wielerploeg is een georganiseerde groep wielrenners die samen deelnemen aan wielerwedstrijden onder de vlag van een specifieke sponsor of team. Deze ploegen kunnen variëren van amateurteams tot professionele wielerformaties die uitkomen in verschillende disciplines van de wielersport, zoals wegwielrennen, baanwielrennen, veldrijden, enzovoort. De samenstelling van een wielerploeg kan bestaan uit renners, mecaniciens, ploegleiders, en andere ondersteunend personeel.	Een wielerploeg is een georganiseerde groep wielrenners die samen deelnemen aan wielerwedstrijden onder de vlag van een specifieke sponsor of team. Deze ploegen kunnen variëren van amateurteams tot professionele wielerformaties die uitkomen in verschillende disciplines van de wielersport, zoals wegwielrennen, baanwielrennen, veldrijden, enzovoort. De samenstelling van een wielerploeg kan bestaan uit renners, mecaniciens, ploegleiders, en andere ondersteunend personeel.	0.5972104072570801	0.7508167028427124	0.6652619242668152	0.7252880930900574	0.7605487108230591	0.5624754428863525
wigvormig	adjectief	1.0	182013	182014	de vorm van een wig hebbend	met de vorm van een wig	"wigvormig (bijvoeglijk naamwoord; bijwoord: wigvormig; zelfstandig naamwoord: wigvormigheid) (formeel)
1. met de vorm van een wig
2. smal aan de bovenkant en breder aan de onderkant
3. taps toelopend
4. driehoekig van vorm
5. met een puntige bovenkant en een brede basis

Deze definitie beschrijft de geometrische vorm van een wig, waarbij de bovenkant smaller is dan de onderkant, wat resulteert in een driehoekige vorm met een puntige bovenkant en een brede basis."	"wigvormig (bijvoeglijk naamwoord; bijwoord: wigvormig; zelfstandig naamwoord: wigvormigheid) (formeel)
1. met de vorm van een wig
2. smal aan de bovenkant en breder aan de onderkant
3. taps toelopend
4. driehoekig van vorm
5. met een puntige bovenkant en een brede basis

Deze definitie beschrijft de geometrische vorm van een wig, waarbij de bovenkant smaller is dan de onderkant, wat resulteert in een driehoekige vorm met een puntige bovenkant en een brede basis."	0.5689609050750732	0.7548688650131226	0.6488611698150635	0.5522078275680542	0.6490685343742371	0.38994020223617554
wij wensen u een aangenaam verblijf	verbinding	1.0	891506	891507	formule waarmee men in een hotel e.d. de gasten welkom heet	begroetingsformule	Begroetingsformule: een uitdrukking of zin die gebruikt wordt om iemand welkom te heten of een aangenaam verblijf te wensen, vaak geassocieerd met een gastvrije ontvangst.	Begroetingsformule: een uitdrukking of zin die gebruikt wordt om iemand welkom te heten of een aangenaam verblijf te wensen, vaak geassocieerd met een gastvrije ontvangst.	0.6282385587692261	0.6817927360534668	0.6539210081100464	0.7284683585166931	0.7596530914306641	0.960817813873291
wijnkelder	substantief	1.0	182233	182234	kelder die dient om wijn in te bewaren en daartoe in principe voldoet aan een aantal eisen zoals een min of meer constante temperatuur, de juiste vochtigheid en de afwezigheid van ultraviolet licht, geuren en trillingen de verzameling flessen wijn die is opgeslagen in een wijnkelder	kelder om wijn in te bewaren de wijnflessen in een wijnkelder	Wijnkelder: een ondergrondse ruimte die speciaal is ingericht voor het bewaren en rijpen van wijnflessen, vaak met een gecontroleerde temperatuur en vochtigheid om de kwaliteit van de wijn te optimaliseren. Deze kelders kunnen variëren van kleine, persoonlijke wijnvoorraden tot uitgebreide commerciële wijnopslagfaciliteiten. De wijnflessen in een wijnkelder worden bewaard in rekken of op planken om ze te beschermen tegen schommelingen in temperatuur en vochtigheid.	Wijnkelder: een ondergrondse ruimte die speciaal is ingericht voor het bewaren en rijpen van wijnflessen, vaak met een gecontroleerde temperatuur en vochtigheid om de kwaliteit van de wijn te optimaliseren. Deze kelders kunnen variëren van kleine, persoonlijke wijnvoorraden tot uitgebreide commerciële wijnopslagfaciliteiten. De wijnflessen in een wijnkelder worden bewaard in rekken of op planken om ze te beschermen tegen schommelingen in temperatuur en vochtigheid.	0.7012662887573242	0.7082669734954834	0.7047492265701294	0.7716640830039978	0.7435997724533081	0.809088945388794
wijnkelder	substantief	1.1	182233	367309	de verzameling flessen wijn die is opgeslagen in een wijnkelder	de wijnflessen in een wijnkelder	Een wijnkelder, ofwel een wijnbewaarplaats, is een ruimte die speciaal is ingericht om wijnflessen op te slaan en te bewaren onder optimale omstandigheden om de kwaliteit van de wijn te behouden. Deze kelders zijn vaak uitgerust met klimaatbeheersingssystemen om de temperatuur en vochtigheid constant te houden, wat essentieel is voor de rijping en het behoud van de aroma's en smaakprofielen van de wijn. Wijnkelders kunnen variëren van persoonlijke thuiswijnbewaarplaatsen tot uitgebreide commerciële wijnopslagfaciliteiten.	Een wijnkelder, ofwel een wijnbewaarplaats, is een ruimte die speciaal is ingericht om wijnflessen op te slaan en te bewaren onder optimale omstandigheden om de kwaliteit van de wijn te behouden. Deze kelders zijn vaak uitgerust met klimaatbeheersingssystemen om de temperatuur en vochtigheid constant te houden, wat essentieel is voor de rijping en het behoud van de aroma's en smaakprofielen van de wijn. Wijnkelders kunnen variëren van persoonlijke thuiswijnbewaarplaatsen tot uitgebreide commerciële wijnopslagfaciliteiten.	0.5974524021148682	0.7002096772193909	0.6447625756263733	0.6961484551429749	0.7764221429824829	0.9064468145370483
wij-zij-denken	substantief	1.0	973844	973845	het denken in tegenstellingen, waarbij de eigen groep ('wij') tegenover een andere groep ('zij') wordt gezet, bijvoorbeeld wat betreft afkomst of politieke voorkeur	het denken in tegenstellingen	"Wij-zij-denken, ook wel bekend als polarisatie, is een cognitieve stijl waarbij individuen of groepen de wereld opdelen in twee tegenovergestelde kampen of categorieën: ""wij"" en ""zij"". Deze manier van denken kan leiden tot een zwart-wit perspectief waarbij complexe kwesties worden gereduceerd tot simplistische tegenstellingen, wat kan resulteren in een gebrek aan nuance en empathie voor de perspectieven van anderen. Het kan bijdragen aan sociale spanningen, polarisatie van maatschappelijke discussies en soms zelfs aan het ontstaan van conflicten."	"Wij-zij-denken, ook wel bekend als polarisatie, is een cognitieve stijl waarbij individuen of groepen de wereld opdelen in twee tegenovergestelde kampen of categorieën: ""wij"" en ""zij"". Deze manier van denken kan leiden tot een zwart-wit perspectief waarbij complexe kwesties worden gereduceerd tot simplistische tegenstellingen, wat kan resulteren in een gebrek aan nuance en empathie voor de perspectieven van anderen. Het kan bijdragen aan sociale spanningen, polarisatie van maatschappelijke discussies en soms zelfs aan het ontstaan van conflicten."	0.6411325335502625	0.7228386402130127	0.679538369178772	0.7065902352333069	0.7820534706115723	0.8621693253517151
wild vlees	verbinding	1.0	903711	903712	woekering van bindweefsel op de huid, met een korrelig of ruw oppervlak	woekering van bindweefsel op de huid	"Woord: wild vlees
Korte definitie: woekering van bindweefsel op de huid
Lange definitie: een ongecontroleerde groei van bindweefsel in de huid, vaak als gevolg van letsel, infectie, of hormonale veranderingen, wat resulteert in een onregelmatige en soms pijnlijke vergroting van de huid."	een ongecontroleerde groei van bindweefsel in de huid, vaak als gevolg van letsel, infectie, of hormonale veranderingen, wat resulteert in een onregelmatige en soms pijnlijke vergroting van de huid.	0.7238448858261108	0.786205530166626	0.7537375688552856	0.6902994513511658	0.7172731161117554	0.41886451840400696
wilde kameel	verbinding	1.0	318446	916901	in het wild levende kameel die nog in kleine populaties voorkomt in steppen en halfwoestijnen van Mongolië en China en dat in tegenstelling tot de kameel op zout water kan overleven	in het wild levende kameel	Wilde kameel: in het wild levende kameel die behoort tot het geslacht Camelus, vaak aangetroffen in woestijngebieden waar deze dieren kunnen overleven zonder menselijke zorg. Deze kameelsoorten staan bekend om hun aanpassingsvermogen aan extreme omstandigheden en spelen een belangrijke ecologische rol in hun leefgebied.	Wilde kameel: in het wild levende kameel die behoort tot het geslacht Camelus, vaak aangetroffen in woestijngebieden waar deze dieren kunnen overleven zonder menselijke zorg. Deze kameelsoorten staan bekend om hun aanpassingsvermogen aan extreme omstandigheden en spelen een belangrijke ecologische rol in hun leefgebied.	0.6959969997406006	0.7428052425384521	0.7186397314071655	0.7307197451591492	0.7040584087371826	0.31002750992774963
wilde zwaan	verbinding	1.0	896869	896870	zwanensoort, ongeveer even groot als de knobbelzwaan, en van deze verwante soort te onderscheiden door de gele in plaats van oranje snavel en doordat de vogel doorgaans zwemt met een gestrekte hals	Cygnus cygnus	"De wilde zwaan (""Cygnus cygnus"") is een grote watervogel uit de familie van de Anatidae (eenden, ganzen en zwanen). Deze soort is inheems in Noord-Amerika, Europa en delen van Azië. De wilde zwaan is herkenbaar aan zijn grote, witte verenkleed met zwarte vleugelpunten en een lange, sierlijke hals. Het is een van de grootste zwanensoorten en staat bekend om zijn indrukwekkende baltsgedrag.

De wilde zwaan speelt een belangrijke rol in verschillende culturen en wordt vaak geassocieerd met schoonheid, zuiverheid en vruchtbaarheid. Het is een beschermde diersoort en staat op de Rode Lijst van de IUCN als 'niet bedreigd'."	"De wilde zwaan (""Cygnus cygnus"") is een grote watervogel uit de familie van de Anatidae (eenden, ganzen en zwanen). Deze soort is inheems in Noord-Amerika, Europa en delen van Azië. De wilde zwaan is herkenbaar aan zijn grote, witte verenkleed met zwarte vleugelpunten en een lange, sierlijke hals. Het is een van de grootste zwanensoorten en staat bekend om zijn indrukwekkende baltsgedrag.

De wilde zwaan speelt een belangrijke rol in verschillende culturen en wordt vaak geassocieerd met schoonheid, zuiverheid en vruchtbaarheid. Het is een beschermde diersoort en staat op de Rode Lijst van de IUCN als 'niet bedreigd'."	0.6166977882385254	0.6782852411270142	0.6460270285606384	0.667119562625885	0.7724087238311768	0.29236680269241333
wilsbekwaamheid	substantief	1.0	182447	507038	in staat zijn om zijn wil te uitenen zelfstandig beslissingen te nemen	het wilsbekwaam zijn	Wilsbekwaamheid: het vermogen om bewuste keuzes te maken en acties te ondernemen die in overeenstemming zijn met persoonlijke doelen en waarden, waarbij men in staat is om zelfstandig beslissingen te nemen en verantwoordelijkheid te nemen voor de eigen handelingen.	Wilsbekwaamheid: het vermogen om bewuste keuzes te maken en acties te ondernemen die in overeenstemming zijn met persoonlijke doelen en waarden, waarbij men in staat is om zelfstandig beslissingen te nemen en verantwoordelijkheid te nemen voor de eigen handelingen.	0.7008109092712402	0.8025635480880737	0.7482437491416931	0.7676383852958679	0.7944155931472778	0.9635647535324097
wilsonbekwaamheid	substantief	1.0	182456	506939	niet of niet meer in staat zijn om zijn wil te uitenen zelfstandig beslissingen te nemen	het wilsonbekwaam zijn	Wilsonbekwaamheid: het vermogen of de capaciteit om zelfstandig beslissingen te nemen en verantwoordelijkheid te dragen voor persoonlijke keuzes en handelingen ontbreekt, vaak als gevolg van fysieke, mentale of cognitieve beperkingen. Dit kan zich uiten in situaties waarin iemand niet in staat is om zijn of haar eigen wil te bepalen of uit te voeren.	Wilsonbekwaamheid: het vermogen of de capaciteit om zelfstandig beslissingen te nemen en verantwoordelijkheid te dragen voor persoonlijke keuzes en handelingen ontbreekt, vaak als gevolg van fysieke, mentale of cognitieve beperkingen. Dit kan zich uiten in situaties waarin iemand niet in staat is om zijn of haar eigen wil te bepalen of uit te voeren.	0.6575092673301697	0.7829148769378662	0.7147530317306519	0.670066773891449	0.6133093237876892	0.7238491773605347
wilsonbekwame	substantief	1.0	506934	506935	iemand die niet of niet meer in staat is om zijn wil te uiten en zelfstandig beslissingen te nemen	iemand die wilsonbekwaam is	"Korte definitie: iemand die wilsonbekwaam is

Lange definitie: een persoon die als gevolg van een geestelijke of lichamelijke beperking, of door een gebrek aan kennis of inzicht, niet in staat is om zelfstandig beslissingen te nemen of geïnformeerde toestemming te geven over persoonlijke of financiële aangelegenheden, zoals vastgelegd in de wetgeving omtrent wilsonbekwaamheid."	een persoon die als gevolg van een geestelijke of lichamelijke beperking, of door een gebrek aan kennis of inzicht, niet in staat is om zelfstandig beslissingen te nemen of geïnformeerde toestemming te geven over persoonlijke of financiële aangelegenheden, zoals vastgelegd in de wetgeving omtrent wilsonbekwaamheid.	0.6794893145561218	0.8252030611038208	0.7452908158302307	0.6713210940361023	0.7826577425003052	0.7917142510414124
winkel van Sinkel	verbinding	1.0	919347	919348	winkelbedrijf met een groot en uiteenlopend assortiment waren	winkelbedrijf waar zo goed als alles te koop is	"""winkel van Sinkel"": een winkelbedrijf waar zo goed als alles te koop is, bekend om zijn uitgebreide assortiment van huishoudelijke artikelen, kleding, voedingsmiddelen, elektronica, en andere consumentengoederen, waardoor klanten een breed scala aan producten kunnen vinden voor hun dagelijkse behoeften."	"""winkel van Sinkel"": een winkelbedrijf waar zo goed als alles te koop is, bekend om zijn uitgebreide assortiment van huishoudelijke artikelen, kleding, voedingsmiddelen, elektronica, en andere consumentengoederen, waardoor klanten een breed scala aan producten kunnen vinden voor hun dagelijkse behoeften."	0.6232443451881409	0.7400529384613037	0.676644504070282	0.7335785031318665	0.7162660956382751	0.4501747488975525
winkeljuffrouw	substantief	1.0	182631	182632	vrouw die voor haar beroep als verkoopster in een winkel werkt	vrouwelijke winkelbediende	Winkeljuffrouw: vrouwelijke winkelbediende die voor haar beroep bediende is in een winkel, waarbij haar voornaamste taken bestaan uit het helpen van klanten bij de verkoop en het vullen van vakken.	Winkeljuffrouw: vrouwelijke winkelbediende die voor haar beroep bediende is in een winkel, waarbij haar voornaamste taken bestaan uit het helpen van klanten bij de verkoop en het vullen van vakken.	0.6854822635650635	0.8116933107376099	0.7432680130004883	0.7093939185142517	0.6802924871444702	0.32929515838623047
winkelsafari	substantief	1.0	593099	593244	safari, uitstapje om te winkelen, bedoeld om gerichte inkopen te doen of om wat meer vrijblijvend rond te kijken	uitstapje langs winkels	Uitstapje langs winkels waarbij men verschillende winkels bezoekt om een verscheidenheid aan producten te bekijken, te vergelijken en eventueel aan te schaffen.	Uitstapje langs winkels waarbij men verschillende winkels bezoekt om een verscheidenheid aan producten te bekijken, te vergelijken en eventueel aan te schaffen.	0.6960793733596802	0.7024886012077332	0.6992693543434143	0.7430863976478577	0.7913777828216553	0.8939167261123657
winkelsafari	substantief	2.0	593099	593249	excursie door een winkel om mensen meer bewust te maken van de artikelen die daar te koop zijn	excursie door een winkel	"Excursie door een winkel, ook wel bekend als een ""winkelsafari"", is een activiteit waarbij men op een georganiseerde manier verschillende winkels bezoekt om producten te bekijken, te vergelijken en eventueel aan te schaffen zonder een specifiek doel of behoefte voor ogen te hebben. Dit kan bijvoorbeeld plaatsvinden tijdens een dagje uit of als onderdeel van een evenement waarbij de nadruk ligt op het ontdekken van nieuwe producten."	"Excursie door een winkel, ook wel bekend als een ""winkelsafari"", is een activiteit waarbij men op een georganiseerde manier verschillende winkels bezoekt om producten te bekijken, te vergelijken en eventueel aan te schaffen zonder een specifiek doel of behoefte voor ogen te hebben. Dit kan bijvoorbeeld plaatsvinden tijdens een dagje uit of als onderdeel van een evenement waarbij de nadruk ligt op het ontdekken van nieuwe producten."	0.6401938796043396	0.7085587978363037	0.6726436614990234	0.7036307454109192	0.7995671629905701	0.7319320440292358
winstmaker	substantief	2.0	182754	182756	product waarmee een bedrijf winst maakt bedrijfstak waarvan de producten voor een bedrijf winst opleveren omstandigheid waardoor de producten van een bedrijf of sector winst gaan opleveren	winstgevend product winstgevende bedrijfstak omstandigheid waardoor winst ontstaat	Winstmaker: een product, bedrijfstak of omstandigheid die, door zijn aard of door de manier waarop het wordt geëxploiteerd of beheerd, in staat is om winst te genereren voor de betrokken partijen. Dit kan variëren van een innovatief product dat een nieuwe markt aanboort tot een bedrijfstak die profiteert van schaalvoordelen en efficiëntieverbeteringen, of een gunstige marktomstandigheid die leidt tot hogere verkoopcijfers en winstgevendheid.	Winstmaker: een product, bedrijfstak of omstandigheid die, door zijn aard of door de manier waarop het wordt geëxploiteerd of beheerd, in staat is om winst te genereren voor de betrokken partijen. Dit kan variëren van een innovatief product dat een nieuwe markt aanboort tot een bedrijfstak die profiteert van schaalvoordelen en efficiëntieverbeteringen, of een gunstige marktomstandigheid die leidt tot hogere verkoopcijfers en winstgevendheid.	0.637781023979187	0.7120338082313538	0.672865092754364	0.722484827041626	0.8001935482025146	0.8696649074554443
winstmaker	substantief	2.1	182754	182757	bedrijfstak waarvan de producten voor een bedrijf winst opleveren	winstgevende bedrijfstak	Winstmaker: een bedrijfstak of industrie die systematisch en over een langere periode aanzienlijke winsten genereert, vaak door efficiënte bedrijfsvoering, innovatieve producten of diensten, en/of een sterke marktpositie. Dit kan variëren van traditionele industrieën zoals olie- en gaswinning tot moderne technologiebedrijven die bekend staan om hun winstgevende producten of diensten.	Winstmaker: een bedrijfstak of industrie die systematisch en over een langere periode aanzienlijke winsten genereert, vaak door efficiënte bedrijfsvoering, innovatieve producten of diensten, en/of een sterke marktpositie. Dit kan variëren van traditionele industrieën zoals olie- en gaswinning tot moderne technologiebedrijven die bekend staan om hun winstgevende producten of diensten.	0.6245954632759094	0.7273728251457214	0.6720775365829468	0.6779809594154358	0.8110544681549072	0.8550152778625488
winstmaker	substantief	2.2	182754	182758	omstandigheid waardoor de producten van een bedrijf of sector winst gaan opleveren	omstandigheid waardoor winst ontstaat	Winstmaker: omstandigheid waardoor winst ontstaat, vaak gekenmerkt door een combinatie van gunstige marktomstandigheden, effectieve bedrijfsstrategieën, innovatieve producten of diensten, of een combinatie van deze factoren, die bijdraagt aan de financiële gezondheid van een onderneming of individu.	Winstmaker: omstandigheid waardoor winst ontstaat, vaak gekenmerkt door een combinatie van gunstige marktomstandigheden, effectieve bedrijfsstrategieën, innovatieve producten of diensten, of een combinatie van deze factoren, die bijdraagt aan de financiële gezondheid van een onderneming of individu.	0.6907021403312683	0.7831548452377319	0.7340288758277893	0.7699336409568787	0.7190043330192566	0.4978847801685333
winterbedding	substantief	1.0	182821	182822	brede deel van een riviergeul waardoor het water wordt afgevoerd bij hoge waterstanden, zoals vooral in de winter, en dat bestaat uit het zomerbed en de ondergelopen uiterwaarden daarnaast	rivierbedding zoals in de winter	Rivierbedding zoals in de winter, die bestaat uit het zomerbed en de ondergelopen uiterwaarden daarnaast, waarbij het waterniveau tijdens de koudere maanden van het jaar hoger ligt dan in de zomer en die essentieel is voor het reguleren van de waterstroom en het voorkomen van overstromingen.	Rivierbedding zoals in de winter, die bestaat uit het zomerbed en de ondergelopen uiterwaarden daarnaast, waarbij het waterniveau tijdens de koudere maanden van het jaar hoger ligt dan in de zomer en die essentieel is voor het reguleren van de waterstroom en het voorkomen van overstromingen.	0.747337818145752	0.7848190665245056	0.7656199336051941	0.7732065916061401	0.4767967760562897	0.7212612628936768
winterberging	substantief	1.0	439392	506722	berging, ruimte waarin men iets tijdelijk opslaat of onderbrengt in de winter	opslagruimte voor de winter	Opslagruimte die specifiek is ingericht voor het bewaren van goederen die niet bestand zijn tegen de extreme weersomstandigheden van de winter.	Opslagruimte die specifiek is ingericht voor het bewaren van goederen die niet bestand zijn tegen de extreme weersomstandigheden van de winter.	0.6648181676864624	0.6789475679397583	0.6718086004257202	0.7268234491348267	0.6596037149429321	0.9549787044525146
winterdag	substantief	1.0	182828	182829	dag in het winterseizoen	dag in de winter	"Korte definitie: dag in de winter
Lange definitie: dag die valt binnen het winterseizoen, gekenmerkt door kortere dagen en lagere temperaturen."	dag die valt binnen het winterseizoen, gekenmerkt door kortere dagen en lagere temperaturen.	0.698692798614502	0.8501201868057251	0.7670039534568787	0.7500773072242737	0.7893207669258118	0.9988776445388794
winterhalfjaar	substantief	1.0	182840	182841	periode van zes maanden waarin de winter valt en die, afhankelijk van de gehanteerde berekening, begint in september, oktober of november	halfjaar waarin de winter valt	Het winterhalfjaar is de periode die loopt van de eerste dag van de herfst tot en met de laatste dag van de winter, waarbij de seizoenen lente, zomer, herfst en winter elkaar opvolgen. Dit halfjaar wordt gekenmerkt door kortere dagen, lagere temperaturen, en vaak een toename van neerslag in de vorm van regen, sneeuw of hagel.	Het winterhalfjaar is de periode die loopt van de eerste dag van de herfst tot en met de laatste dag van de winter, waarbij de seizoenen lente, zomer, herfst en winter elkaar opvolgen. Dit halfjaar wordt gekenmerkt door kortere dagen, lagere temperaturen, en vaak een toename van neerslag in de vorm van regen, sneeuw of hagel.	0.6458545923233032	0.6807738542556763	0.6628546714782715	0.7921407222747803	0.7624208927154541	0.3417281210422516
winterhulp	substantief	1.0	182844	182845	humanitaire hulpverlening in de winterperiode door schenking van voedsel, winterkleding, brandstof e.d. hulpmiddel bij problemen die worden veroorzaakt door winters weer, zoals een ijskrabber, ruitenontdooier, antivries	hulpverlening in de winterperiode hulpmiddel bij winterse problemen	Winterhulp: hulpverlening in de winterperiode die zich richt op het bieden van ondersteuning en hulpmiddelen aan individuen en gemeenschappen die te maken krijgen met winterse omstandigheden, zoals extreme kou, sneeuwval en ijsvorming, om winterse problemen te voorkomen of te verhelpen. Dit kan variëren van het verstrekken van warme kleding en voedsel aan daklozen tot het onderhouden van wegen en het beschikbaar stellen van noodhulpdiensten.	Winterhulp: hulpverlening in de winterperiode die zich richt op het bieden van ondersteuning en hulpmiddelen aan individuen en gemeenschappen die te maken krijgen met winterse omstandigheden, zoals extreme kou, sneeuwval en ijsvorming, om winterse problemen te voorkomen of te verhelpen. Dit kan variëren van het verstrekken van warme kleding en voedsel aan daklozen tot het onderhouden van wegen en het beschikbaar stellen van noodhulpdiensten.	0.7014023065567017	0.7246218919754028	0.7128230929374695	0.7896268963813782	0.7012211680412292	0.35961219668388367
winterhulp	substantief	2.0	182844	182846	het verstrekken van voedsel aan dieren in de winter	wintervoedering voor dieren	winterhulp: organisatie of initiatief gericht op het verstrekken van voedsel en andere benodigdheden aan wilde dieren tijdens de koudere maanden van het jaar om hen te helpen overleven in de winterperiode.	winterhulp: organisatie of initiatief gericht op het verstrekken van voedsel en andere benodigdheden aan wilde dieren tijdens de koudere maanden van het jaar om hen te helpen overleven in de winterperiode.	0.719763994216919	0.8772871494293213	0.7907570004463196	0.8060268759727478	0.7992405295372009	0.8879653215408325
winterhulp	substantief	1.1	182844	933975	hulpmiddel bij problemen die worden veroorzaakt door winters weer, zoals een ijskrabber, ruitenontdooier, antivries	hulpmiddel bij winterse problemen	Organisatie of dienst die zich inzet om mensen en gemeenschappen te ondersteunen tijdens de koude en soms moeilijke periodes van de winter, met name door het bieden van noodhulp, voedseldistributie, en andere vormen van sociale en praktische ondersteuning om wintergerelateerde problemen aan te pakken.	Organisatie of dienst die zich inzet om mensen en gemeenschappen te ondersteunen tijdens de koude en soms moeilijke periodes van de winter, met name door het bieden van noodhulp, voedseldistributie, en andere vormen van sociale en praktische ondersteuning om wintergerelateerde problemen aan te pakken.	0.6456542015075684	0.6935315728187561	0.6687370538711548	0.6693459153175354	0.7733348608016968	0.36416471004486084
winterklaar	adjectief	1.0	396902	520059	door onderhoud en zorg voorbereid om de winter te doorstaan, hetzij voor gebruik onder de belastende weersomstandigheden van dit seizoen of voor hergebruik na inactiviteit in die periode	klaar voor de winter	"Woord: winterklaar
Korte definitie: klaar voor de winter
Lange definitie: volledig voorbereid op de koude en mogelijk barre weersomstandigheden van de winter, inclusief het hebben van geschikte kleding, het controleren van verwarmingssystemen, het voorzien van voldoende voedselvoorraden, en het treffen van maatregelen voor noodsituaties."	volledig voorbereid op de koude en mogelijk barre weersomstandigheden van de winter, inclusief het hebben van geschikte kleding, het controleren van verwarmingssystemen, het voorzien van voldoende voedselvoorraden, en het treffen van maatregelen voor noodsituaties.	0.7049958109855652	0.7127532958984375	0.7088533043861389	0.6768954992294312	0.758287250995636	0.5239905118942261
winterkou	substantief	1.0	182863	182864	lage temperatuur of koude weersgesteldheid zoals die voorkomt in de winter	winterse kou	"winterkou (telbaar zelfstandig naamwoord):
Korte definitie: de kou die men ervaart tijdens de wintermaanden, vaak gepaard gaand met een gevoel van onbehagen of ongemak door de lage temperaturen.

Lange definitie: een periode van intense kou die typisch is voor de winter, gekenmerkt door temperaturen die onder het vriespunt kunnen dalen, wat kan leiden tot gevoelens van onbehagen of ongemak bij mensen en dieren, en soms tot gezondheidsproblemen zoals onderkoeling of bevriezing van lichaamsdelen."	een periode van intense kou die typisch is voor de winter, gekenmerkt door temperaturen die onder het vriespunt kunnen dalen, wat kan leiden tot gevoelens van onbehagen of ongemak bij mensen en dieren, en soms tot gezondheidsproblemen zoals onderkoeling of bevriezing van lichaamsdelen.	0.6526827216148376	0.7260235548019409	0.6874024868011475	0.6866199374198914	0.7355741262435913	0.935928463935852
winterresidentie	substantief	1.0	507966	508021	residentie waarin een vooraanstaand persoon of geslacht en hun gevolg plegen te verblijven in de winter	residentie die als verblijf dient in de winter	Een winterresidentie is een gebouw of onderkomen waarin een vooraanstaand persoon of geslacht en hun gevolg plegen te verblijven in de koudere maanden van het jaar, vaak voorzien van specifieke voorzieningen om comfortabel te kunnen leven tijdens de winterperiode.	Een winterresidentie is een gebouw of onderkomen waarin een vooraanstaand persoon of geslacht en hun gevolg plegen te verblijven in de koudere maanden van het jaar, vaak voorzien van specifieke voorzieningen om comfortabel te kunnen leven tijdens de winterperiode.	0.7625032663345337	0.9072025418281555	0.8285829424858093	0.8225049376487732	0.6768547892570496	0.9640778303146362
winterse stamppot	verbinding	1.0	920046	920047	stammpot die bestemd is om in de winter gegeten te worden of vooral dan wordt geserveerd	stamppot die hoort bij de winter	stamppot die typisch geserveerd wordt tijdens de koudere maanden van het jaar, vaak gemaakt met ingrediënten zoals aardappelen, groenten en vlees of vegetarische alternatieven, en die traditioneel in de winter wordt gegeten.	stamppot die typisch geserveerd wordt tijdens de koudere maanden van het jaar, vaak gemaakt met ingrediënten zoals aardappelen, groenten en vlees of vegetarische alternatieven, en die traditioneel in de winter wordt gegeten.	0.711784839630127	0.8019146919250488	0.7541664838790894	0.6528285145759583	0.6388865113258362	0.9430736303329468
winterse stoofschotel	verbinding	1.0	920092	920093	stoofschotel die bestemd is om in de winter gegeten te worden of vooral dan wordt geserveerd	stoofschotel die hoort bij de winter	stoofschotel die traditioneel bereid wordt met ingrediënten die typisch zijn voor de winter, zoals wortelen, aardappelen, en stoofvlees of -vis, vaak geserveerd met een rijke saus en bedoeld om warmte en comfort te bieden tijdens koude winterdagen.	stoofschotel die traditioneel bereid wordt met ingrediënten die typisch zijn voor de winter, zoals wortelen, aardappelen, en stoofvlees of -vis, vaak geserveerd met een rijke saus en bedoeld om warmte en comfort te bieden tijdens koude winterdagen.	0.6932897567749023	0.7964414358139038	0.7412943840026855	0.7265055179595947	0.750609278678894	0.881533145904541
wintersportfile	substantief	1.0	343117	343118	file die ontstaat wanneer veel mensen tegelijkertijd op wintersportvakantie vertrekken of daarvan terugkomen	file door de wintersportvakantie	"Korte definitie: verkeersopstopping tijdens de wintersportvakantie
Lange definitie: langdurige verkeerscongestie die optreedt tijdens de piekperiode van het wintersportseizoen, vaak veroorzaakt door vakantiegangers die naar wintersportgebieden reizen, wat leidt tot verhoogde verkeersdrukte en langere reistijden."	langdurige verkeerscongestie die optreedt tijdens de piekperiode van het wintersportseizoen, vaak veroorzaakt door vakantiegangers die naar wintersportgebieden reizen, wat leidt tot verhoogde verkeersdrukte en langere reistijden.	0.6676136255264282	0.7009694576263428	0.6838850378990173	0.7224457859992981	0.624862015247345	0.9064260721206665
wintertemperatuur	substantief	1.0	182917	182918	temperatuur zoals die zich in de winter voordoet	temperatuur in de winter	"Korte definitie: temperatuur in de winter
Lange definitie: de gemiddelde luchttemperatuur die typisch is voor de winterperiode, vaak lager dan de gemiddelde luchttemperatuur in de zomermaanden, en die kan variëren afhankelijk van geografische locatie en weersomstandigheden."	de gemiddelde luchttemperatuur die typisch is voor de winterperiode, vaak lager dan de gemiddelde luchttemperatuur in de zomermaanden, en die kan variëren afhankelijk van geografische locatie en weersomstandigheden.	0.6629694700241089	0.7291222810745239	0.6944740414619446	0.7173451781272888	0.6710339784622192	0.9332337379455566
