Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
spitsrijder	substantief	1.0	146025	146026	automobilist die gewoon is in het spitsuur te rijden	automobilist die in de spits rijdt	automobilist die vooral in de spits rijdt	0.8750103712081909	0.8328869938850403	0.8534291982650757	0.8203217387199402	0.649002730846405	0.9304295778274536
spoedpolikliniek	substantief	1.0	146158	146159	polikliniek die speciaal bedoeld is voor spoedgevallen	polikliniek voor spoedgevallen	polikliniek waar patiënten met een ernstige ziekte of verwonding snel en op een gespecialiseerde afdeling van een ziekenhuis worden onderzocht en behandeld	0.6504815816879272	0.7320219278335571	0.6888471245765686	0.6948619484901428	0.7892164587974548	0.48063525557518005
spookjongere	substantief	1.0	877138	877139	jongere die niet staat ingeschreven in de gemeentelijke basisadministratie persoonsgegevens in Nederland en die daardoor bijvoorbeeld geen zorgverzekering kan aanvragen, zich niet kan inschrijven voor een opleiding en niet kan stemmen	niet-ingeschreven jongere	jongere die niet ingeschreven is in de gemeentelijke basisadministratie persoonsgegevens (GBA)	0.8734326362609863	0.7732295393943787	0.8202822208404541	0.5891901850700378	0.6360112428665161	0.8502904176712036
spoorwegtunnel	substantief	1.0	146353	146354	tunnel waarmee een spoorweg onder een weg geleid wordt	tunnel voor een spoorweg	tunnel waarmee een spoorweg onder een weg geleid wordt	1.0000001192092896	1.0000001192092896	1.0000001192092896	0.9741300940513611	0.7120899558067322	0.9367454051971436
sportarts	substantief	1.0	146389	146390	arts die is gespecialiseerd in de sportgeneeskunde en onder meer sportblessures behandelt, medische keuringen voor sportbeoefening uitvoert en adviseert inzake voeding en medicatie voor sporters	arts voor sportgeneeskunde	arts die is gespecialiseerd in de sportgeneeskunde	0.9357469081878662	0.7046267986297607	0.8039050698280334	0.6334520578384399	0.780491828918457	0.8719291687011719
sportdrank	substantief	1.0	146451	146452	speciale drank die men drinkt bij het sporten: ofwel een dorstlessende drank om het vochtgehalte op peil te houden, ofwel een energiedrank die niet alleen het vochtgehalte op peil houdt, maar ook extra energie levert soort of merk sportdrank sportdrank die dezelfde concentratie mineralen, zouten en suiker bevat als de cellen in het lichaam en die daardoor de vochtopname tijdens het sporten stimuleert sportdrank met een lage concentratie koolhydraten en een hele snelle maagpassage een sportdrank die een hogere concentratie mineralen, zouten en suiker bevat dan de cellen in het lichaam, en daardoor de energievoorraad na het sporten aanvult	drank bij het sporten	drank die geschikt is voor het drinken tijdens het sporten	0.7453436851501465	0.5749387741088867	0.6491444110870361	0.4678805470466614	0.6478757262229919	0.4326174855232239
sportliefhebber	substantief	1.0	146553	146554	iemand die graag sport en/of veel van het kijken naar sport houdt	liefhebber van sport	iemand die graag sport en/of veel van sport houdt	0.9715107083320618	0.8962379693984985	0.9323574900627136	0.887627899646759	0.7782806158065796	0.9665613174438477
spraakmaker	substantief	1.0	146750	146751	iemand wiens invloed bepalend is voor wat in de maatschappij wordt besproken en voor wat erover gezegd wordt	invloedrijk mens	iemand die invloed heeft op de publieke opinie	0.7903445959091187	0.6904374361038208	0.7370206713676453	0.6957486271858215	0.7070890665054321	0.8393751382827759
spraakmaker	substantief	2.0	146750	146752	iets wat volop in de belangstelling staat en druk wordt besproken	iets actueels	iets wat actueel is	0.8046326637268066	0.7085913419723511	0.7535642385482788	0.5357765555381775	0.5704683661460876	0.8678574562072754
sprankel	substantief	1.0	146786	146787	straaltje of opflikkering van licht	straaltje licht	straaltje licht, bijvoorbeeld bij zonsondergang of bij schemering	0.7359586954116821	0.7331240177154541	0.7345386147499084	0.7047873139381409	0.6614669561386108	0.8635824918746948
sprankel	substantief	2.0	146786	146788	heel klein beetje van een bepaald gevoel of een bepaalde eigenschap	heel klein beetje	iets heel klein beetje	0.8518650531768799	0.7319092750549316	0.7873444557189941	0.44437724351882935	0.4778619706630707	0.5626456141471863
sprankel	substantief	3.0	146786	146789	glinsterend versiersel, bv. op kleding	glittertje	glittertje, glittertje glittertje	0.6575794816017151	0.6200169920921326	0.6382460594177246	0.37246039509773254	0.5317642688751221	0.22947348654270172
sprankel	substantief	4.0	146786	146790	klein teken van leven	opflakkering	opflakkering, opflakkering in figuurlijk opzicht	0.6166304349899292	0.6833286881446838	0.648268461227417	0.34415537118911743	0.4245973527431488	0.412418007850647
springbok	substantief	1.0	146939	146940	zoogdier uit Zuid-Afrika, dat behoort tot de antilopen en dat opvalt door de hoge sprongen die het kan maken voorstelling van een springbok, vooral als embleem voor Zuid-Afrikaanse sportploegen vlees van springbokken, gegeten als voedsel in het land van herkomst van de dieren, maar recent ook als kostbare delicatesse in onze streken	soort antilope voorstelling van een springbok vlees van springbokken	zoogdier dat behoort tot de antilopen en dat vooral in Zuid-Afrika in het wild leeft, maar ook als huisdier gehouden wordt vlees van springbokken als gerecht klaargemaakt	0.8043400645256042	0.7285851836204529	0.7645907402038574	0.6058058142662048	0.4600774943828583	0.6199641227722168
springbok	substantief	1.1	146939	214233	voorstelling van een springbok, vooral als embleem voor Zuid-Afrikaanse sportploegen	voorstelling van een springbok	voorstelling van een springbok in de vorm van een beeld of een afbeelding	0.7921257615089417	0.7439337968826294	0.7672737836837769	0.6675306558609009	0.6203603744506836	0.664435625076294
springbok	substantief	1.2	146939	214234	vlees van springbokken, gegeten als voedsel in het land van herkomst van de dieren, maar recent ook als kostbare delicatesse in onze streken	vlees van springbokken	vlees van springbokken als gerecht klaargemaakt	0.8321837186813354	0.7179315090179443	0.7708470821380615	0.4315315783023834	0.5243367552757263	0.4449324309825897
staalindustrie	substantief	1.0	147254	147255	staalproducerende industrie geheel van bedrijven die werkzaam zijn in de staalindustrie, beschouwd in hun totaliteit als bedrijfstak of in een ander verband, bv. in hun gemeenschappelijke geografische ligging, in een bepaald marktsegment e.d.	staalproducerende industrie geheel van staalproducerende bedrijven	staalproducerende industrie geheel van bedrijven die werkzaam zijn in de staalindustrie, beschouwd in hun totaliteit als bedrijfstak of in een ander verband, bv. in hun gemeenschappelijke geografische ligging, in een bepaald marktsegment e.d.	1.0	1.0	1.0	0.9214121103286743	0.699794590473175	0.8622828722000122
staalindustrie	substantief	1.1	147254	223433	geheel van bedrijven die werkzaam zijn in de staalindustrie, beschouwd in hun totaliteit als bedrijfstak of in een ander verband, bv. in hun gemeenschappelijke geografische ligging, in een bepaald marktsegment e.d.	geheel van staalproducerende bedrijven	geheel van bedrijven die werkzaam zijn in de staalindustrie, beschouwd in hun totaliteit als bedrijfstak of in een ander verband, bv. in hun gemeenschappelijke geografische ligging, in een bepaald marktsegment e.d.	1.0	0.9999999403953552	0.9999999403953552	0.9422436356544495	0.7461152076721191	0.9396820068359375
staalproduct	substantief	1.0	147273	147274	product waarin staal de belangrijkste grondstof is	product van staal	product waarin staal de belangrijkste grondstof is	1.0	1.0	1.0	0.9838320016860962	0.7657800912857056	0.9645413160324097
stadsgids	substantief	1.0	147648	147649	iemand die, meestal tegen betaling, informatie verschaft over een stad aan belangstellenden, vaak tijdens een rondwandeling, een rondrit e.d.	gids in een stad	gids die de belangrijkste bezienswaardigheden in een stad beschrijft	0.7064327001571655	0.6407797336578369	0.6720064878463745	0.6441137194633484	0.7788236141204834	0.5215939283370972
stadsgids	substantief	2.0	147648	875795	drukwerk, boek met praktische informatie over een stad in het algemeen en over de bezienswaardigheden en wetenswaardigheden daarvan in het bijzonder	gids over een stad	gids over een stad, met informatie over de belangrijkste bezienswaardigheden, de cultuur en de geschiedenis van de stad	0.811581552028656	0.7806541323661804	0.7958174347877502	0.8239198923110962	0.8102536797523499	0.9434629678726196
stafmedewerker	substantief	1.0	147773	147774	iemand die werkzaam is als lid van de staf van een bedrijf of een organisatie	staffunctionaris	iemand die voor zijn beroep of uit liefhebberij werkzaam is op het stafbureau van een organisatie	0.7815301418304443	0.8657806515693665	0.8215009570121765	0.7932412028312683	0.755711555480957	0.8843718767166138
startevenement	substantief	1.0	148222	148223	evenement waarmee op feestelijke wijze een daaropvolgende reeks van evenementen rond een bepaald thema wordt ingeluid	inleidend evenement van evenementen	inleidend evenement dat een reeks van soortgelijke evenementen in gang zet	0.7529219388961792	0.7460778951644897	0.7494843006134033	0.7547438144683838	0.7341017723083496	0.9392766952514648
startevenement	substantief	2.0	148222	148224	evenement waarmee, meestal op feestelijke wijze, een project gestart wordt	inleidend evenement van project	inleidend evenement waarmee een project of programma officieel van start gaat	0.7837303876876831	0.7442969083786011	0.7635048627853394	0.8426995277404785	0.7818945050239563	0.939293622970581
stayer	substantief	1.0	148399	148400	sporter die gespecialiseerd is in langeafstandwedstrijden	sporter op langeafstandwedstrijden	iemand die deelneemt aan langeafstandswedstrijden op de wielrenfiets of hardlopend	0.7433212995529175	0.7838436961174011	0.7630449533462524	0.6171164512634277	0.6094611287117004	0.7348344922065735
stayer	substantief	2.0	148399	148401	wielrenner die in een dernywedstrijd achter de motorgangmaker rijdt	wielrenner achter een gangmaker	wielrenner die achter een gangmaker aan rijdt	0.9014480113983154	0.8569687604904175	0.8786458373069763	0.6647791862487793	0.6300368905067444	0.8353184461593628
steendruk	substantief	1.0	190459	190460	grafische techniek, waarbij men op een poreuze kalkstenen plaat tekent met vette kleurstof die indringt en waterafstotend werkt wanneer men de steen vervolgens nat maakt, zodat deze bij het inrollen met vette drukinkt slechts inkt aanneemt op de vette, droge delen waar is getekend en niet op de natte	steendruktechniek	grafische techniek waarbij men een steen met scherp handgereedschap zoals messen en gootvormige steekbeitels voorziet van een afbeelding of tekst in reliëf die na het opbrengen van inkt wordt uitgewerkt	0.7154265642166138	0.7099580764770508	0.7126818299293518	0.5257812142372131	0.5315650105476379	0.3671734035015106
steendruk	substantief	2.0	190459	190461	afdruk die men volgens de steendruktechniek maakt van een tekening aangebracht op een kalkstenen plaat	afdruk door steendruktechniek	afdruk die men maakt door middel van de steendruktechniek	0.8943384885787964	0.7955210208892822	0.842040479183197	0.7447897791862488	0.6143022775650024	0.9431370496749878
steenhommel	substantief	1.0	304818	304821	zwarte hommel waarbij de laatste achterlijfsegmenten oranje tot rood gekleurd zijn	zwart-rode hommel	zwart-rode hommel (Bombus hortensis)	0.6518827080726624	0.5998864769935608	0.624804675579071	0.4246824085712433	0.48113617300987244	0.6347273588180542
steenworp	substantief	1.0	148602	528858	worp met een steen, met als doel iets te raken	worp met een steen	worp met een steen, waarbij de afstand tussen de werper en de plaats waar de steen valt niet meer dan een steenworp bedraagt	0.7131475210189819	0.7583954334259033	0.735075831413269	0.5461062788963318	0.6396526098251343	0.7657865285873413
steenworp	substantief	2.0	148602	148603	relatief kleine afstand	kleine afstand	afstand tussen twee punten die niet meer dan een steenworp van elkaar verwijderd zijn	0.5993407964706421	0.741896390914917	0.6630427241325378	0.5262974500656128	0.7615187168121338	0.9290030002593994
steenzout	substantief	1.0	370873	370874	vaste, steenachtige substantie die vooral uit natriumchloride bestaat en in mijnen wordt gewonnen om er door zuivering of andere bewerkingen strooizout, consumptiezout enz. van te maken soort steenzout	vaste, steenachtige zoutsubstantie soort steenzout	vaste, steenachtige zoutsubstantie soort steenzout	0.8273820281028748	0.628056526184082	0.7140702605247498	0.5993316769599915	0.6479849219322205	0.9052547216415405
stepdelen	werkwoord	1.0	986485	986487	gebruikmaken van een step die ter beschikking is gesteld door middel van een reserveringssysteem	gedeeld gebruikmaken van een step	gedeeld gebruikmaken van een step	0.8325703740119934	0.7095601558685303	0.7661592364311218	0.5793054103851318	0.5754091143608093	0.6400055289268494
sterfjaar	substantief	1.0	149052	149053	jaar waarin iemand gestorven is	jaar van overlijden	jaar waarin iemand overlijdt	0.8922930955886841	0.8876885175704956	0.8899848461151123	0.8898165822029114	0.7588096857070923	0.932297945022583
stervenskoud	adjectief	1.0	569017	569387	het is (er, hier) veel te koud het zo koud hebben dat het niet uit te houden is het zo koud krijgen dat het niet om uit te houden is	zeer koud	buitengewoon koud	0.6877596974372864	0.5937591791152954	0.6373119354248047	0.4395611882209778	0.6071286797523499	0.6005165576934814
stiefgezin	substantief	1.0	313279	313283	gezin waarvan in elk geval een van beide ouders een of meer kinderen heeft uit een of meer eerdere relaties en waarvan de ouders gezamenlijk ook een of meer kinderen kunnen hebben	samengesteld gezin	gezin waarvan in elk geval een van beide ouders een of meer kinderen heeft uit een of meer of meer eerdere relaties en waarvan de ouders gezamenlijk ook een of meer kinderen kunnen hebben	0.9916267991065979	0.9965644478797913	0.9940895438194275	0.9353760480880737	0.5721434354782104	0.7434419393539429
stiefkind	substantief	1.0	149358	149359	kind dat niet iemands eigen biologische of geadopteerde kind is, maar het biologische of geadopteerde kind van een partner	kind met stiefouder(s) persoon of zaak die achtergesteld wordt	kind dat niet iemands eigen biologische of geadopteerde zoon of dochter is, maar de biologische of geadopteerde zoon of dochter van een partner	0.9328743815422058	0.9586305618286133	0.9455770254135132	0.8676089644432068	0.4475603699684143	0.39610612392425537
stiefkind	substantief	1.1	149358	499272	iets wat of iemand die achtergesteld wordt ten opzichte van anderen	persoon of zaak die achtergesteld wordt	persoon of zaak die achtergesteld wordt ten opzichte van iemand of iets anders	0.8447347283363342	0.8793243169784546	0.8616824746131897	0.7745321989059448	0.5694581270217896	0.8719769716262817
stille wijn	verbinding	1.0	367463	898537	wijn die geen koolzuurgas bevat en daardoor niet schuimt	niet-mousserende wijn	wijn die geen mousserende wijn is	0.7868934273719788	0.7205803394317627	0.7522783875465393	0.4975886046886444	0.6699356436729431	0.8822200298309326
stofmijt	substantief	1.0	302587	302588	zeer kleine mijt, die leeft in bedden en vloerbedekking, waar hij zich voedt met huisstof en huidschilfers, die uitwerpselen produceert die bij mensen allergische reacties kunnen veroorzaken	mijt die leeft van huidschilfers	mijt die leeft van huidschilfers van mensen, dieren en planten	0.8112772107124329	0.6967507004737854	0.7496651411056519	0.6045199036598206	0.7278963327407837	0.8048169612884521
stomkop	substantief	1.0	149789	149790	iemand die iets doms of stoms heeft gedaan of gezegd	iemand die stom doet	iemand die zich stom gedraagt	0.8098381757736206	0.7574356198310852	0.7827607989311218	0.5219451189041138	0.6495086550712585	0.9110211133956909
stoofvlees	substantief	1.0	149838	149839	vlees om te stoven, bijvoorbeeld stooflappen of draadjesvlees	vlees om te stoven	vlees dat geschikt is om te stoven	0.818440318107605	0.7445430755615234	0.7797448039054871	0.7410179376602173	0.6611528396606445	0.8929526805877686
stookalert	substantief	1.0	948977	948987	waarschuwing bij bepaalde weersomstandigheden om geen hout te stoken, ter voorkoming van gezondheidsproblemen	waarschuwing om houtkachel uit te laten	waarschuwing van de brandweer om de houtkachel uit te zetten, omdat er brandgevaar bestaat	0.7656635046005249	0.7103018164634705	0.7369443774223328	0.712043285369873	0.5649193525314331	0.847754180431366
storytelling	substantief	1.0	662559	883353	methode, vooral toegepast in de communicatie en marketing en dan vooral veel op sociale media, waarin verhalen verteld en gedeeld worden en die ervoor zou zorgen dat mensen zich verbonden voelen	methode om verhalen te delen	methode om verhalen en ervaringen te delen	0.7393220067024231	0.6486717462539673	0.6910366415977478	0.5395128726959229	0.7922213673591614	0.6532522439956665
stouterd	substantief	1.0	416687	503564	iemand die stout is	stout persoon	iemand die stout is	0.9999998807907104	0.9999998807907104	0.9999998807907104	0.9473549723625183	0.681608259677887	0.9248342514038086
straatkat	substantief	1.0	193748	193778	kat die geen thuis heeft, maar rondzwerft	kat die op straat leeft	kat die buitenshuis leeft, in tegenstelling tot de huiskat	0.7292128801345825	0.7351009249687195	0.7321451306343079	0.6168134808540344	0.6666609644889832	0.8729912042617798
straatkat	substantief	2.0	193748	193783	iemand die veel op straat vertoeft	straatloper	middelgrote watervogel met een korte snavel, korte poten en zwemvliezen tussen de tenen, die in zoet water, zout water en brak water voorkomt en waarvan het mannetje een roodbruin verenkleed heeft en het wijfje een grijs verenkleed	0.5336344242095947	0.6213452219963074	0.5741593241691589	0.3728700876235962	0.6825212240219116	0.27809083461761475
streefpercentage	substantief	1.0	466750	924328	percentage dat men hoopt te behalen	percentage waarnaar gestreefd wordt	percentage waarnaar gestreefd wordt, bijvoorbeeld in de gezondheidszorg of in het onderwijs	0.6103354692459106	0.6795828342437744	0.643100380897522	0.5792083740234375	0.6483352184295654	0.9222960472106934
streekproduct	substantief	1.0	150559	371700	product, vaak een voedingsmiddel, dat afkomstig is uit of kenmerkend is voor een bepaalde streek	product uit een bepaalde streek	product dat afkomstig is uit een bepaalde streek	0.9051341414451599	0.7708134651184082	0.8325911164283752	0.8852334022521973	0.8163239359855652	0.9409211874008179
streetdance	substantief	1.0	150586	150587	snelle dansstijl die van origine niet op een dansinstituut ontwikkeld is, maar op straat, in clubs en op schoolpleinen ontstaan is, en die meestal uitgevoerd wordt op hiphopmuziek en in ruime, soepelvallende kleding	dansstijl van de straat	dansstijl die op de straat wordt beoefend	0.7827949523925781	0.677579402923584	0.7263969779014587	0.6172670722007751	0.754855751991272	0.5080723762512207
strijder	substantief	1.0	150669	150670	iemand die strijdt in een veldslag, oorlog of een ander gewapend conflict	iemand die strijdt	iemand die deelneemt aan een strijd	0.8377609848976135	0.7656116485595703	0.8000630140304565	0.7004279494285583	0.7975847125053406	0.9188702702522278
strijder	substantief	2.0	150669	150671	iemand die met vuur voor iets opkomt of ijvert	ijveraar	iemand die ijvert voor iets	0.8916961550712585	0.7851865291595459	0.8350587487220764	0.6768742799758911	0.7080910205841064	0.7698498964309692
strontvlieg	substantief	1.0	150873	150874	vlieg met een gelig of groen lichaam die haar eitjes legt in drek, vooral van runderen	vlieg die nabij drek leeft	vlieg die leeft in de nabijheid van drek	0.7918299436569214	0.7064487934112549	0.7467066049575806	0.43493780493736267	0.5464343428611755	0.889269232749939
strooifiets	substantief	1.0	666554	666559	deelfiets die kan worden gehuurd via een free-floatingsysteem en die dus binnen een bepaalde zone om het even waar kan worden opgehaald en ingeleverd	deelfiets zonder vaste plek	deelfiets zonder vaste oplaadplek of vaste stalling	0.7223184704780579	0.6496124267578125	0.6840389370918274	0.4592098593711853	0.5945613980293274	0.4545237720012665
stroop	substantief	A.1.0	150952	150953	zoete, dikvloeibare stof die verkregen wordt door het inkoken van sap van suikerbieten, suikerriet of vruchten	zoete, dikvloeibare stof soort of merk stroop	zoete, dikvloeibare stof soort of merk stroop	0.8245408535003662	0.7136669158935547	0.7651079893112183	0.4795099198818207	0.6932276487350464	0.7069414854049683
stroop	substantief	A.3.0	150952	549875	te gunstige voorstelling van zaken	te gunstige voorstelling	voorstelling van iemand of iets die gunstiger is dan de werkelijkheid	0.6937029957771301	0.775057315826416	0.7321270704269409	0.6551051735877991	0.6138448119163513	0.8736356496810913
stroop	substantief	A.5.0	150952	549984	limonade die bereid wordt door vruchtenstroop aan te lengen met water	limonade	drank die bestaat uit water aangelengd met suiker of zoetstoffen en eventueel smaakstoffen als citroen, sinaasappel of aardbei, en die vaak in een fles of blik te koop wordt aangeboden	0.6677525043487549	0.7184159159660339	0.6921583414077759	0.6359034776687622	0.5549524426460266	0.5257315635681152
stroop	substantief	B.1.0	150952	549767	het stropen van wild	het stropen	het stropen van een dier of dieren	0.8082860112190247	0.8817427158355713	0.8434180021286011	0.5911048054695129	0.5597047209739685	0.925320029258728
structuurloos	adjectief	1.0	151009	151010	zonder dat er een structuur in te ontdekken valt	zonder structuur	geen structuur hebbend	0.7883285284042358	0.7076330184936523	0.7458043694496155	0.6399735808372498	0.7636058330535889	0.9147599935531616
struikrover	substantief	1.0	151046	151047	rover die zich schuilhoudt tussen de struiken en van daaruit passanten overvalt en berooft	rover die passanten berooft	iemand die voor zijn beroep of uit gewelddadigheid passanten berooft of vermoordt	0.7188178300857544	0.6915493011474609	0.7049199342727661	0.589723527431488	0.7242050766944885	0.44494354724884033
studiekeuzecheck	substantief	1.0	551256	551257	check voor studenten waarbij zij nog vóór de start van een opleiding kunnen uitzoeken of deze opleiding wel echt geschikt voor hen is, bijvoorbeeld in de vorm van een gesprek, een dag proefstuderen, het invullen van een digitale vragenlijst of een andere activiteit die uitmondt in een vrijblijvend advies	check voor aankomende studenten	check voor aankomende studenten om te kijken of zij geschikt zijn voor de opleiding die zij willen volgen	0.7778588533401489	0.6598488092422485	0.7140105962753296	0.6384274363517761	0.6137107610702515	0.8862320184707642
stut	substantief	1.0	151506	151507	voorwerp waardoor een persoon of zaak wordt gesteund, zodat deze niet kan vallen of van zijn plaats kan raken	steun	iets wat steun biedt aan iets anders	0.6698293685913086	0.6360546946525574	0.6525052189826965	0.4493500888347626	0.5402398705482483	0.8053581714630127
stut	substantief	2.0	151506	151508	turnoefening waarbij men vanuit schouderstand het lichaam opricht tot stand	turnoefening	oefening in de turnsport waarbij men met de handen op de grond steunt en de benen zo hoog mogelijk in de lucht brengt	0.7484123706817627	0.7715722322463989	0.7598158717155457	0.6017544269561768	0.6224536895751953	0.40851253271102905
stuurboord	substantief	1.0	151522	151523	rechterzijde van een boot, schip of vliegtuig, geredeneerd vanuit de voorwaartse vaarrichting of vliegrichting	rechterzijde van een schip	rechterzijde van een schip of boot	0.9288826584815979	0.7200632095336914	0.8112507462501526	0.5463709831237793	0.4658548831939697	0.8627262115478516
stuurboord	bijwoord	2.0	151522	601238	aan de rechterzijde van een schip, geredeneerd vanuit de voorwaartse vaarrichting van een vaartuig of vanuit de vliegrichting van een vliegtuig	aan de rechterzijde van een schip	aan de rechterzijde van een schip	0.9335015416145325	0.7132865190505981	0.808669924736023	0.5106386542320251	0.5135303139686584	0.7722424268722534
st.v.	bijwoord	1.0	669973	669998	volgens de juliaanse kalender	stili veteris	(Latijn, letterlijk 'van oudsher') uit het verleden	0.6041116118431091	0.692444920539856	0.6452692747116089	0.3423875868320465	0.4644118547439575	0.21831060945987701
suikergast	substantief	1.0	218844	218845	klein, langwerpig, zilvergrijs beestje dat bij licht snel wegschiet en leeft in vochtige ruimtes en kieren in woningen	zilvervisje	klein zoogdier dat behoort tot de knaagdieren, dat herkenbaar is aan zijn grijze vacht, zijn lange snorharen en zijn gewoonlijk roodbruine tot bruine vacht	0.6382641792297363	0.6577513813972473	0.6478613018989563	0.4996507465839386	0.4492867887020111	0.33096054196357727
supergroot	adjectief	1.0	151974	151975	meer dan normale afmetingen of een meer dan normale omvang hebbend	zeer groot in afmetingen of omvang	zeer groot in afmetingen of omvang vergeleken met andere soortgelijke zaken	0.7023065090179443	0.7139618396759033	0.7080861926078796	0.7154840230941772	0.7258507013320923	0.8904114961624146
supergroot	adjectief	2.0	151974	637720	een buitengewone lengte hebbend	zeer lang	met een zeer grote lengte	0.8129373788833618	0.7510097622871399	0.7807474136352539	0.8010864853858948	0.6107975244522095	0.8944262266159058
supergroot	adjectief	3.0	151974	637730	uit heel veel personen bestaand	zeer talrijk	in omvang en/of in waarde zeer groot	0.6092283725738525	0.696803092956543	0.650079607963562	0.4173184633255005	0.4344383180141449	0.41605105996131897
supergroot	adjectief	4.0	151974	637702	nog groter dan normaal	zeer aanzienlijk	in alle opzichten zeer aanzienlijk	0.6274638175964355	0.690988302230835	0.6576957106590271	0.5643608570098877	0.5432835817337036	0.6832810640335083
supergroot	adjectief	6.0	151974	637703	in hoge mate zijnd wat het bijbehorende zelfstandige naamwoord uitdrukt	in hoge mate zijnd	in hoge mate zijnd in een bepaald opzicht	0.774042010307312	0.6933045387268066	0.7314521074295044	0.4788646996021271	0.48849862813949585	0.6540017127990723
supermodern	adjectief	1.0	152030	152031	in alle opzichten beantwoordend aan de eisen van de moderne tijd	zeer modern	helemaal van deze tijd	0.745103657245636	0.6749315857887268	0.7082837820053101	0.6284100413322449	0.6163340210914612	0.7125299572944641
superslank	adjectief	1.0	152037	636084	veel slanker dan normaal	zeer slank	heel erg slank	0.7913772463798523	0.7275797128677368	0.7581387758255005	0.7795500755310059	0.7257837057113647	0.8284958600997925
surfplank	substantief	1.0	152131	152132	langwerpige plank, meestal in kunststof, die vooraan en achteraan uitloopt in een opgerichte punt en soms voorzien is van een mast en een zeil, en waarop surfers plaatsnemen bij het beoefenen van hun sport	plank voor het surfen	plank die geschikt is voor het surfen	0.7594354748725891	0.6392027139663696	0.6941512227058411	0.5253967046737671	0.7618197798728943	0.5474400520324707
suzerein	substantief	1.0	202075	202077	in het middeleeuwse, feodale leenstelsel: hoogste heer die zelf geen leenman is van een hoger geplaatste heer	opperleenheer	iemand die de hoogste macht heeft over iemand anders	0.72702556848526	0.6405898928642273	0.6810762882232666	0.4970158636569977	0.5118858218193054	0.327006995677948
suzerein	substantief	2.0	202075	202089	staat (of vorst) die een beschikkingsrecht uitoefent over een zwakkere staat of vorst, vaak onder toelating van een gedeeltelijk, plaatselijk zelfbestuur	dominerende staat of vorst	staat of vorst die de macht heeft over een andere staat of vorst	0.8462111949920654	0.7278130054473877	0.7825591564178467	0.5831748843193054	0.4899938702583313	0.750442385673523
swaffelen	werkwoord	1.0	291537	291538	de penis heen en weer zwiepen, vaak tegen iemand of iets aan	de penis heen en weer zwiepen	met de penis heen en weer zwiepen	0.9010622501373291	0.8024343252182007	0.8488931059837341	0.7036047577857971	0.5965718030929565	0.7643058896064758
syndroom van Münchhausen	substantief	1.0	976029	976099	psychiatrische aandoening waarbij iemand zich inbeeldt dat hij ziek is en voortdurend een beroep doet op medische zorgverleners, die hij misleidt door symptomen voor te wenden of zelf te veroorzaken, met als doel aandacht te krijgen	syndroom waarbij ziekte wordt ingebeeld	syndroom waarbij iemand zich inbeeldt ziek te zijn om aandacht te krijgen	0.8131242394447327	0.6797879934310913	0.7405017614364624	0.595047652721405	0.7170451283454895	0.7639422416687012
taalbuddy	substantief	1.0	278912	278913	iemand, meestal een vrijwilliger, die iemand anders, bijvoorbeeld een niet-moedertaalspreker, helpt bij het leren of beter leren beheersen van een taal	buddy die helpt met taal	iemand die zich voor zijn beroep of uit liefhebberij bezighoudt met het helpen van mensen die moeite hebben met de taal	0.7223900556564331	0.7053197026252747	0.713752806186676	0.7190001606941223	0.7063095569610596	0.8555824756622314
taalliefhebber	substantief	1.0	219322	219340	iemand die veel van taal houdt en daar graag over spreekt en leest	liefhebber van taal	iemand die graag en veel met taal bezig is	0.8261451125144958	0.76777184009552	0.7958896160125732	0.8041312098503113	0.7838732004165649	0.927425742149353
taartje	substantief	1.0	315383	563029	stuk zoet gebak	gebakje	lekkernij in de vorm van een taartje	0.6303386688232422	0.6632788181304932	0.646389365196228	0.6241467595100403	0.7308436632156372	0.8642858266830444
taartje	substantief	2.0	315383	563036	kleine, hartige taart	stuk hartige taart	stuk hartige taart	0.8803085088729858	0.8429111242294312	0.8612040281295776	0.8385423421859741	0.6596029996871948	0.8254717588424683
tabbaard	substantief	1.0	152877	152878	wijd, in de regel tot op de voeten neerhangend bovenkleed met wijde mouwen, dat vroeger vooral gedragen werd door mannen van stand, magistraatspersonen, geleerden, geestelijken enz., in de uitoefening van hun beroep of bij bijzondere gelegenheden, dus veelal als ambtsgewaad	toga	zwarte priestergewaad van de katholieke kerk, met een wit priestergewaad eroverheen	0.6544830799102783	0.6216058731079102	0.6376209259033203	0.37058791518211365	0.3584895730018616	0.1957024335861206
tabbaard	substantief	2.0	152877	152879	rood gewaad van sinterklaas	gewaad van sinterklaas	gewaad die tijdens het sinterklaasfeest wordt gedragen	0.7653490304946899	0.8336788415908813	0.7980539798736572	0.8020461201667786	0.6353609561920166	0.710889458656311
tabletkramp	substantief	1.0	487102	487103	spierkramp die ontstaat door verkeerd of te intensief gebruik van een tabletcomputer of een smartphone	spierkramp door gebruik van tabletcomputers	spierkramp die wordt veroorzaakt door het gebruik van een tabletcomputer	0.8789622783660889	0.8311482667922974	0.8543868064880371	0.8496781587600708	0.8143701553344727	0.9447963237762451
